pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
MAPK signaling pathway	238	54	4.99973444231204	0.0097323600973236	0.0633375342322653	10125;10369;10454;1432;1950;1956;2002;207;2122;2246;2247;2255;2257;2259;2263;2317;2353;27092;2885;3551;3845;4137;4208;4214;4217;4609;4772;4914;51701;5321;5530;5532;5534;5578;55799;5594;5602;5605;5801;6416;6654;673;6885;774;775;776;785;7850;836;8550;8911;8912;9479;9693	http://www.ncbi.nlm.nih.gov/gene/?term= 10125+10369+10454+1432+1950+1956+2002+207+2122+2246+2247+2255+2257+2259+2263+2317+2353+27092+2885+3551+3845+4137+4208+4214+4217+4609+4772+4914+51701+5321+5530+5532+5534+5578+55799+5594+5602+5605+5801+6416+6654+673+6885+774+775+776+785+7850+836+8550+8911+8912+9479+9693
Maturity onset diabetes of the young	23	6	1.78170163997217	0.762773722627737	0.492305379714426	2494;3087;3170;3172;3651;6514	http://www.ncbi.nlm.nih.gov/gene/?term= 2494+3087+3170+3172+3651+6514
Measles	69	6	2.03603189293231	0.653284671532847	0.436054562599058	3558;3560;3716;5291;6773;6777	http://www.ncbi.nlm.nih.gov/gene/?term= 3558+3560+3716+5291+6773+6777
Melanogenesis	94	11	3.7099427420262	0.108272506082725	0.185969781362822	1387;23236;2775;4286;5567;5578;7306;7479;801;817;8324	http://www.ncbi.nlm.nih.gov/gene/?term= 1387+23236+2775+4286+5567+5578+7306+7479+801+817+8324
Melanoma	66	13	4.09839251638775	0.0596107055961071	0.158343835580663	1029;1950;1956;2255;2257;2259;3845;5594;56034;5605;5894;5925;595	http://www.ncbi.nlm.nih.gov/gene/?term= 1029+1950+1956+2255+2257+2259+3845+5594+56034+5605+5894+5925+595
Metabolism of xenobiotics by cytochrome P450	67	3	4.13229559492548	0.0559610705596107	0.156081780786654	131;220;222	http://www.ncbi.nlm.nih.gov/gene/?term= 131+220+222
MicroRNAs in cancer	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Mineral absorption	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Morphine addiction	51	6	2.9092436562194	0.31021897810219	0.302612663554157	108;157;2782;2788;4988;774	http://www.ncbi.nlm.nih.gov/gene/?term= 108+157+2782+2788+4988+774
mTOR signaling pathway	51	10	2.7973832323383	0.346715328467153	0.314846463770854	10000;2475;3667;5170;5291;5578;5579;57521;6197;7249	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+2475+3667+5170+5291+5578+5579+57521+6197+7249
Mucin type O-Glycan biosynthesis	31	5	3.17976388629657	0.220194647201946	0.235563569096713	11227;114805;374378;56913;64409	http://www.ncbi.nlm.nih.gov/gene/?term= 11227+114805+374378+56913+64409
Natural killer cell mediated cytotoxicity	113	13	3.22930864782074	0.208029197080292	0.232086821865372	2885;3384;3683;3824;5291;5335;5530;5578;5579;5781;6464;6850;7410	http://www.ncbi.nlm.nih.gov/gene/?term= 2885+3384+3683+3824+5291+5335+5530+5578+5579+5781+6464+6850+7410
Neuroactive ligand-receptor interaction	11	2	2.08872945901306	NA	NA	5340;56288	http://www.ncbi.nlm.nih.gov/gene/?term= 5340+56288
Neurotrophin signaling pathway	113	26	3.48964152956987	0.143552311435523	0.19667971156335	10818;1399;1432;25;2885;2889;3551;3656;3667;4215;4217;4804;4893;4908;4914;5170;5291;5336;5580;5605;5781;5879;6195;6464;801;817	http://www.ncbi.nlm.nih.gov/gene/?term= 10818+1399+1432+25+2885+2889+3551+3656+3667+4215+4217+4804+4893+4908+4914+5170+5291+5336+5580+5605+5781+5879+6195+6464+801+817
NF-kappa B signaling pathway	68	7	2.74227032099115	0.367396593673966	0.32604435235473	2920;330;3551;4790;598;6885;8737	http://www.ncbi.nlm.nih.gov/gene/?term= 2920+330+3551+4790+598+6885+8737
N-Glycan biosynthesis	46	2	1.66669509822089	NA	NA	1650;7991	http://www.ncbi.nlm.nih.gov/gene/?term= 1650+7991
Nicotinate and nicotinamide metabolism	29	2	2.95273939473758	NA	NA	55191;83594	http://www.ncbi.nlm.nih.gov/gene/?term= 55191+83594
Nitrogen metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NOD-like receptor signaling pathway	45	2	2.29111961430093	NA	NA	3551;6885	http://www.ncbi.nlm.nih.gov/gene/?term= 3551+6885
Non-alcoholic fatty liver disease (NAFLD)	62	10	2.23498090473835	0.592457420924574	0.40586025225149	3551;3569;3570;3667;4217;4790;5291;5602;8660;9021	http://www.ncbi.nlm.nih.gov/gene/?term= 3551+3569+3570+3667+4217+4790+5291+5602+8660+9021
Non-small cell lung cancer	49	2	3.47353342353928	NA	NA	1029;595	http://www.ncbi.nlm.nih.gov/gene/?term= 1029+595
Notch signaling pathway	43	5	2.31665837719066	0.557177615571776	0.385069787766073	1387;28514;3516;4851;9612	http://www.ncbi.nlm.nih.gov/gene/?term= 1387+28514+3516+4851+9612
Olfactory transduction	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
One carbon pool by folate	17	2	1.85080299140317	NA	NA	10840;441024	http://www.ncbi.nlm.nih.gov/gene/?term= 10840+441024
Oocyte meiosis	102	24	3.4040242268832	0.167883211678832	0.216733124951033	108;132864;151648;22849;23291;25847;26271;286151;367;3708;5519;5529;5530;5534;5567;6195;7531;801;80315;817;9088;983;995;9978	http://www.ncbi.nlm.nih.gov/gene/?term= 108+132864+151648+22849+23291+25847+26271+286151+367+3708+5519+5529+5530+5534+5567+6195+7531+801+80315+817+9088+983+995+9978
Osteoclast differentiation	114	21	2.85932795928865	0.330900243309002	0.309901506779298	10454;11026;1432;1436;1540;2213;2534;2885;3551;50508;5291;5336;5530;5532;5534;5608;5879;6885;7006;7189;8792	http://www.ncbi.nlm.nih.gov/gene/?term= 10454+11026+1432+1436+1540+2213+2534+2885+3551+50508+5291+5336+5530+5532+5534+5608+5879+6885+7006+7189+8792
Ovarian steroidogenesis	33	4	2.85533493281115	0.333333333333333	0.309901506779298	108;3294;5321;5567	http://www.ncbi.nlm.nih.gov/gene/?term= 108+3294+5321+5567
Oxidative phosphorylation	40	5	2.33400158249984	0.546228710462287	0.385069787766073	245972;245973;27068;51606;8992	http://www.ncbi.nlm.nih.gov/gene/?term= 245972+245973+27068+51606+8992
Oxytocin signaling pathway	153	34	4.56518038478852	0.0206812652068127	0.0807553561461383	1026;10369;10398;10645;108;1956;23236;255189;2771;340156;3708;4208;4638;4773;5021;51806;5321;53632;5530;5578;5579;5595;5605;5743;595;5997;6262;775;776;781;785;817;9254;952	http://www.ncbi.nlm.nih.gov/gene/?term= 1026+10369+10398+10645+108+1956+23236+255189+2771+340156+3708+4208+4638+4773+5021+51806+5321+53632+5530+5578+5579+5595+5605+5743+595+5997+6262+775+776+781+785+817+9254+952
p53 signaling pathway	66	10	3.69680960070208	0.111922141119221	0.185969781362822	1026;1029;4193;595;6477;7057;7157;7249;8493;894	http://www.ncbi.nlm.nih.gov/gene/?term= 1026+1029+4193+595+6477+7057+7157+7249+8493+894
Pancreatic cancer	46	6	2.44177175326175	0.495133819951338	0.374544072623492	1950;1956;207;3551;5291;598	http://www.ncbi.nlm.nih.gov/gene/?term= 1950+1956+207+3551+5291+598
Pancreatic secretion	30	2	2.55451195848612	NA	NA	108;3778	http://www.ncbi.nlm.nih.gov/gene/?term= 108+3778
Pantothenate and CoA biosynthesis	12	2	1.38347106837076	NA	NA	5167;79646	http://www.ncbi.nlm.nih.gov/gene/?term= 5167+79646
Parkinson's disease	23	2	1.33023781202091	NA	NA	111;2774	http://www.ncbi.nlm.nih.gov/gene/?term= 111+2774
Pathogenic Escherichia coli infection	33	2	2.7670793097693	NA	NA	347733;9181	http://www.ncbi.nlm.nih.gov/gene/?term= 347733+9181
Pathways in cancer	289	59	5.22975350959739	0.00608272506082725	0.0633375342322653	10000;1021;1027;1029;112399;1282;1284;1286;1387;1487;1499;1857;1956;2122;2255;2257;2259;2263;22798;23624;25;27148;2736;2737;284217;2885;2932;3082;3091;331;3480;3551;3673;3728;3815;3845;3908;4233;4609;4790;5291;5467;5578;5747;5925;595;598;613;6777;7042;7175;7424;7479;7481;8325;836;842;861;862	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+1021+1027+1029+112399+1282+1284+1286+1387+1487+1499+1857+1956+2122+2255+2257+2259+2263+22798+23624+25+27148+2736+2737+284217+2885+2932+3082+3091+331+3480+3551+3673+3728+3815+3845+3908+4233+4609+4790+5291+5467+5578+5747+5925+595+598+613+6777+7042+7175+7424+7479+7481+8325+836+842+861+862
Pentose and glucuronate interconversions	23	4	1.29688095566534	0.900243309002433	0.544997387579958	10327;51084;7363;9365	http://www.ncbi.nlm.nih.gov/gene/?term= 10327+51084+7363+9365
Pentose phosphate pathway	28	2	2.77062137773164	NA	NA	51071;84076	http://www.ncbi.nlm.nih.gov/gene/?term= 51071+84076
Pertussis	35	3	1.66055666757432	0.802919708029197	0.509789909674331	1432;2771;5602	http://www.ncbi.nlm.nih.gov/gene/?term= 1432+2771+5602
Phenylalanine metabolism	16	2	4.46425481849934	NA	NA	220;222	http://www.ncbi.nlm.nih.gov/gene/?term= 220+222
Phenylalanine, tyrosine and tryptophan biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Phosphatidylinositol signaling system	85	7	3.96184220154101	0.0742092457420925	0.170452481830949	139189;1607;1608;23236;51196;5288;9162	http://www.ncbi.nlm.nih.gov/gene/?term= 139189+1607+1608+23236+51196+5288+9162
Phototransduction	26	2	1.90916946892439	NA	NA	2986;9626	http://www.ncbi.nlm.nih.gov/gene/?term= 2986+9626
PI3K-Akt signaling pathway	323	89	5.28263302895155	0.00364963503649635	0.0633375342322653	1019;1129;1281;1282;1284;1289;1301;1311;131873;1441;1946;1950;1956;207;2149;2246;2247;2255;2256;2257;2258;2259;2263;22798;22801;2309;2321;23533;2538;255631;256076;2782;2786;2788;284;284217;285;2885;2932;3164;3320;3480;3551;3558;3565;3667;3674;3694;3717;3815;3908;4790;5170;5291;5515;5519;5522;5523;5525;5529;5578;5594;55970;56034;5605;5618;5747;57521;5894;595;596;6009;6256;6446;64764;6654;7057;7143;7249;7424;80310;8515;8516;85301;894;90993;9180;92579;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 1019+1129+1281+1282+1284+1289+1301+1311+131873+1441+1946+1950+1956+207+2149+2246+2247+2255+2256+2257+2258+2259+2263+22798+22801+2309+2321+23533+2538+255631+256076+2782+2786+2788+284+284217+285+2885+2932+3164+3320+3480+3551+3558+3565+3667+3674+3694+3717+3815+3908+4790+5170+5291+5515+5519+5522+5523+5525+5529+5578+5594+55970+56034+5605+5618+5747+57521+5894+595+596+6009+6256+6446+64764+6654+7057+7143+7249+7424+80310+8515+8516+85301+894+90993+9180+92579+9586
Platelet activation	121	6	3.85943461041221	0.0875912408759124	0.175396248643196	10672;2149;23236;2776;3708;9138	http://www.ncbi.nlm.nih.gov/gene/?term= 10672+2149+23236+2776+3708+9138
Porphyrin and chlorophyll metabolism	35	5	0.492544977967723	0.982968369829684	0.572873817085863	10941;574537;644;7363;7365	http://www.ncbi.nlm.nih.gov/gene/?term= 10941+574537+644+7363+7365
Primary bile acid biosynthesis	16	8	2.174737089019	0.610705596107056	0.414723158929529	10998;1109;1593;23600;6342;6718;8309;9023	http://www.ncbi.nlm.nih.gov/gene/?term= 10998+1109+1593+23600+6342+6718+8309+9023
Prion diseases	20	3	1.74460301218426	0.774939172749392	0.496057491466636	4851;5605;5621	http://www.ncbi.nlm.nih.gov/gene/?term= 4851+5605+5621
Progesterone-mediated oocyte maturation	64	2	2.39563258520122	NA	NA	25847;51343	http://www.ncbi.nlm.nih.gov/gene/?term= 25847+51343
Prolactin signaling pathway	68	4	3.27215404601732	0.194647201946472	0.220304466894836	3717;595;6464;6777	http://www.ncbi.nlm.nih.gov/gene/?term= 3717+595+6464+6777
Propanoate metabolism	23	2	2.72559151381694	NA	NA	1962;3030	http://www.ncbi.nlm.nih.gov/gene/?term= 1962+3030
Prostate cancer	82	13	3.72513998003979	0.105839416058394	0.185969781362822	1387;1499;1950;207;2263;2932;3551;5170;5291;56034;595;83439;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 1387+1499+1950+207+2263+2932+3551+5170+5291+56034+595+83439+9586
Proteoglycans in cancer	182	43	5.21377358405568	0.00608272506082725	0.0633375342322653	1026;1499;1634;1655;1956;2065;2066;2099;2335;23624;2549;288;2885;3708;4233;4478;51196;5170;5291;5329;5578;5594;5605;5747;5781;595;5962;6093;6383;6385;6548;7057;7074;7291;7479;7976;79923;816;817;8324;836;9138;960	http://www.ncbi.nlm.nih.gov/gene/?term= 1026+1499+1634+1655+1956+2065+2066+2099+2335+23624+2549+288+2885+3708+4233+4478+51196+5170+5291+5329+5578+5594+5605+5747+5781+595+5962+6093+6383+6385+6548+7057+7074+7291+7479+7976+79923+816+817+8324+836+9138+960
Proximal tubule bicarbonate reclamation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Purine metabolism	159	16	5.29259580311359	0.0024330900243309	0.0633375342322653	108;10846;11128;132;1633;171568;2272;27115;2982;2984;29922;5144;5145;55718;55811;56953	http://www.ncbi.nlm.nih.gov/gene/?term= 108+10846+11128+132+1633+171568+2272+27115+2982+2984+29922+5144+5145+55718+55811+56953
Pyrimidine metabolism	96	7	3.69307733038457	0.111922141119221	0.185969781362822	11128;129607;1633;29922;56953;57804;7371	http://www.ncbi.nlm.nih.gov/gene/?term= 11128+129607+1633+29922+56953+57804+7371
Pyruvate metabolism	38	2	1.9747812861993	NA	NA	217;98	http://www.ncbi.nlm.nih.gov/gene/?term= 217+98
Rap1 signaling pathway	194	30	5.34866136931572	0.0024330900243309	0.0633375342322653	10411;1946;1950;1956;2246;2254;2255;2257;2259;2263;23236;284;2889;3397;3815;51196;5291;5578;5587;5605;56288;5879;5908;673;7010;7074;7424;9223;9693;9855	http://www.ncbi.nlm.nih.gov/gene/?term= 10411+1946+1950+1956+2246+2254+2255+2257+2259+2263+23236+284+2889+3397+3815+51196+5291+5578+5587+5605+56288+5879+5908+673+7010+7074+7424+9223+9693+9855
Ras signaling pathway	211	31	5.12510328159153	0.0097323600973236	0.0633375342322653	10000;1946;1950;2255;2257;2259;2263;255189;2782;2788;2885;3791;3815;3845;5063;51196;5291;5321;5578;5594;56034;5605;57144;5781;5880;5894;5923;6464;6654;7074;7424	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+1946+1950+2255+2257+2259+2263+255189+2782+2788+2885+3791+3815+3845+5063+51196+5291+5321+5578+5594+56034+5605+57144+5781+5880+5894+5923+6464+6654+7074+7424
Regulation of actin cytoskeleton	177	30	5.30075510182091	0.0024330900243309	0.0633375342322653	10095;10398;10552;10672;10788;1793;2149;2263;340156;3655;3682;4342;4628;4638;4893;5063;5291;5605;57144;5747;5879;5962;6093;6548;6654;7074;71;8516;8874;9138	http://www.ncbi.nlm.nih.gov/gene/?term= 10095+10398+10552+10672+10788+1793+2149+2263+340156+3655+3682+4342+4628+4638+4893+5063+5291+5605+57144+5747+5879+5962+6093+6548+6654+7074+71+8516+8874+9138
Regulation of lipolysis in adipocytes	49	2	2.1524277260785	NA	NA	153;2778	http://www.ncbi.nlm.nih.gov/gene/?term= 153+2778
Renal cell carcinoma	48	4	1.99911783551053	0.669099756690998	0.442825980861177	2549;2885;5291;5781	http://www.ncbi.nlm.nih.gov/gene/?term= 2549+2885+5291+5781
Renin-angiotensin system	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Renin secretion	42	5	2.49894208019476	0.467153284671533	0.368509290078635	112;153;2778;3778;5567	http://www.ncbi.nlm.nih.gov/gene/?term= 112+153+2778+3778+5567
Retinol metabolism	59	4	2.57683364355027	0.435523114355231	0.363201172863147	10901;131;1579;8854	http://www.ncbi.nlm.nih.gov/gene/?term= 10901+131+1579+8854
Retrograde endocannabinoid signaling	56	2	2.43008837884796	NA	NA	2782;774	http://www.ncbi.nlm.nih.gov/gene/?term= 2782+774
Rheumatoid arthritis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Riboflavin metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
RIG-I-like receptor signaling pathway	44	16	1.85857983332535	0.726277372262774	0.47265634920828	1432;1540;23586;3551;4214;4790;4793;5602;57506;64135;6885;7189;843;8737;8772;9474	http://www.ncbi.nlm.nih.gov/gene/?term= 1432+1540+23586+3551+4214+4790+4793+5602+57506+64135+6885+7189+843+8737+8772+9474
Salivary secretion	46	2	2.43900031090543	NA	NA	23236;3708	http://www.ncbi.nlm.nih.gov/gene/?term= 23236+3708
Salmonella infection	41	5	2.51237616130561	0.461070559610706	0.367422328684111	10095;10552;5879;7082;8976	http://www.ncbi.nlm.nih.gov/gene/?term= 10095+10552+5879+7082+8976
Selenocompound metabolism	14	2	2.17506690696858	NA	NA	1491;56267	http://www.ncbi.nlm.nih.gov/gene/?term= 1491+56267
Serotonergic synapse	70	7	3.35149532715169	0.177615571776156	0.216733124951033	23236;255189;2776;2782;2788;5321;774	http://www.ncbi.nlm.nih.gov/gene/?term= 23236+255189+2776+2782+2788+5321+774
Shigellosis	46	3	2.43065151883214	0.498783454987835	0.374544072623492	10095;10552;71	http://www.ncbi.nlm.nih.gov/gene/?term= 10095+10552+71
Signaling pathways regulating pluripotency of stem cells	107	18	3.78884041910921	0.0997566909975669	0.185969781362822	1857;2263;2885;2932;3397;3398;3716;3976;3977;4086;4609;5291;5594;5605;6774;7479;8324;90	http://www.ncbi.nlm.nih.gov/gene/?term= 1857+2263+2885+2932+3397+3398+3716+3976+3977+4086+4609+5291+5594+5605+6774+7479+8324+90
Small cell lung cancer	75	13	3.68752173074993	0.111922141119221	0.185969781362822	10000;1284;22798;284217;3551;3655;3908;4790;4792;5291;5747;5925;595	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+1284+22798+284217+3551+3655+3908+4790+4792+5291+5747+5925+595
Sphingolipid metabolism	45	3	2.55625634491913	0.444038929440389	0.363201172863147	2531;55331;81537	http://www.ncbi.nlm.nih.gov/gene/?term= 2531+55331+81537
Sphingolipid signaling pathway	94	13	3.66684192761209	0.111922141119221	0.185969781362822	10672;1432;1901;207;23236;2771;4217;5170;5291;5529;5578;5581;9294	http://www.ncbi.nlm.nih.gov/gene/?term= 10672+1432+1901+207+23236+2771+4217+5170+5291+5529+5578+5581+9294
Staphylococcus aureus infection	18	2	0.984144237418303	NA	NA	4153;5648	http://www.ncbi.nlm.nih.gov/gene/?term= 4153+5648
Starch and sucrose metabolism	50	3	2.72262406559587	0.375912408759124	0.329853338389382	2538;8972;92579	http://www.ncbi.nlm.nih.gov/gene/?term= 2538+8972+92579
Steroid biosynthesis	16	2	0.957115722000714	NA	NA	1718;6307	http://www.ncbi.nlm.nih.gov/gene/?term= 1718+6307
Steroid hormone biosynthesis	52	2	2.74925551687999	NA	NA	3294;6718	http://www.ncbi.nlm.nih.gov/gene/?term= 3294+6718
Sulfur metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Synaptic vesicle cycle	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Synthesis and degradation of ketone bodies	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Systemic lupus erythematosus	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Taste transduction	40	2	2.00643830245863	NA	NA	114;2782	http://www.ncbi.nlm.nih.gov/gene/?term= 114+2782
Taurine and hypotaurine metabolism	11	2	1.79014426212624	NA	NA	2572;570	http://www.ncbi.nlm.nih.gov/gene/?term= 2572+570
T cell receptor signaling pathway	92	23	3.08824734991148	0.244525547445255	0.254616887613707	10125;1432;23624;2885;3551;3937;4690;4772;5063;5170;5291;5335;5530;5588;56924;57144;6654;6885;7006;7535;84433;919;940	http://www.ncbi.nlm.nih.gov/gene/?term= 10125+1432+23624+2885+3551+3937+4690+4772+5063+5170+5291+5335+5530+5588+56924+57144+6654+6885+7006+7535+84433+919+940
Terpenoid backbone biosynthesis	20	2	1.4870770239365	NA	NA	57107;9453	http://www.ncbi.nlm.nih.gov/gene/?term= 57107+9453
TGF-beta signaling pathway	80	7	3.90267595021538	0.0839416058394161	0.175396248643196	1387;3397;4086;4087;4092;64750;90	http://www.ncbi.nlm.nih.gov/gene/?term= 1387+3397+4086+4087+4092+64750+90
Thiamine metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Thyroid cancer	14	2	1.42045816281053	NA	NA	5605;673	http://www.ncbi.nlm.nih.gov/gene/?term= 5605+673
Thyroid hormone signaling pathway	110	16	4.80363635601904	0.0145985401459854	0.0712547260112985	10000;1387;23236;476;51196;5291;5578;5594;5605;595;6256;6548;7068;7249;9442;9882	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+1387+23236+476+51196+5291+5578+5594+5605+595+6256+6548+7068+7249+9442+9882
Thyroid hormone synthesis	42	4	2.90204500835805	0.313868613138686	0.302612663554157	23236;3708;5579;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 23236+3708+5579+9586
Tight junction	118	16	4.57269998161243	0.0194647201946472	0.0807553561461383	10207;2017;22989;29119;4627;5522;5578;5581;5584;56288;57477;57530;58494;7082;9076;93408	http://www.ncbi.nlm.nih.gov/gene/?term= 10207+2017+22989+29119+4627+5522+5578+5581+5584+56288+57477+57530+58494+7082+9076+93408
TNF signaling pathway	69	18	2.89155567972585	0.319951338199513	0.30471533237352	1051;1432;3551;4217;4790;4792;5602;5608;6416;64764;6885;836;841;8837;8986;90993;9586;9863	http://www.ncbi.nlm.nih.gov/gene/?term= 1051+1432+3551+4217+4790+4792+5602+5608+6416+64764+6885+836+841+8837+8986+90993+9586+9863
Toll-like receptor signaling pathway	93	6	2.35304453603972	0.534063260340633	0.385069787766073	10000;3551;3569;4790;5291;6885	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+3551+3569+4790+5291+6885
Toxoplasmosis	89	2	2.29111961430093	NA	NA	3551;6885	http://www.ncbi.nlm.nih.gov/gene/?term= 3551+6885
Transcriptional misregulation in cancer	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Tryptophan metabolism	30	4	2.46168841212531	0.482968369829684	0.374544072623492	169355;4129;56267;8942	http://www.ncbi.nlm.nih.gov/gene/?term= 169355+4129+56267+8942
Tuberculosis	150	27	3.62453608478631	0.12287104622871	0.190012602696796	10332;1051;22925;23365;3111;3113;3569;3606;3916;4046;4261;51606;5289;535;5530;5602;5894;5970;5994;6772;7042;7879;801;817;8411;9114;9902	http://www.ncbi.nlm.nih.gov/gene/?term= 10332+1051+22925+23365+3111+3113+3569+3606+3916+4046+4261+51606+5289+535+5530+5602+5894+5970+5994+6772+7042+7879+801+817+8411+9114+9902
Type I diabetes mellitus	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Type II diabetes mellitus	39	3	2.43926505064709	0.496350364963504	0.374544072623492	3551;3667;5581	http://www.ncbi.nlm.nih.gov/gene/?term= 3551+3667+5581
Tyrosine metabolism	30	2	4.46425481849934	NA	NA	220;222	http://www.ncbi.nlm.nih.gov/gene/?term= 220+222
Ubiquinone and other terpenoid-quinone biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Valine, leucine and isoleucine degradation	46	5	3.82387763727818	0.097323600973236	0.185969781362822	1962;197322;217;3030;3032	http://www.ncbi.nlm.nih.gov/gene/?term= 1962+197322+217+3030+3032
Vascular smooth muscle contraction	110	13	5.08133695819653	0.0097323600973236	0.0633375342322653	10398;10672;147;157855;23236;2776;3708;3778;4638;5321;5567;5578;9138	http://www.ncbi.nlm.nih.gov/gene/?term= 10398+10672+147+157855+23236+2776+3708+3778+4638+5321+5567+5578+9138
Vasopressin-regulated water reabsorption	18	2	2.11377255864096	NA	NA	5567;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 5567+9586
VEGF signaling pathway	58	10	2.93697268064292	0.300486618004866	0.297045018139928	255189;3791;5321;5335;5530;5578;5579;5594;5605;5747	http://www.ncbi.nlm.nih.gov/gene/?term= 255189+3791+5321+5335+5530+5578+5579+5594+5605+5747
Vibrio cholerae infection	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Viral carcinogenesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Viral myocarditis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Vitamin B6 metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Vitamin digestion and absorption	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Wnt signaling pathway	123	26	4.43199218440198	0.0291970802919708	0.0991370101026762	122011;1387;1499;1856;23236;23291;27123;4041;51701;5467;5530;5534;5578;595;6422;6885;6907;6934;7479;7976;80319;817;81839;8312;8325;9350	http://www.ncbi.nlm.nih.gov/gene/?term= 122011+1387+1499+1856+23236+23291+27123+4041+51701+5467+5530+5534+5578+595+6422+6885+6907+6934+7479+7976+80319+817+81839+8312+8325+9350
