pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
PI3K-Akt signaling pathway	326	154	2.749270548	0.590023753	0.107322674	572;3675;2324;3371;4254;1301;2263;2261;10681;27006;5523;2260;5527;2782;26281;1286;23239;2932;3693;22798;3912;285;55012;5594;6655;10110;2259;2254;5595;7249;5934;5516;2997;898;5518;3718;5294;6009;10488;1277;7531;7448;4790;595;7450;2251;2998;7422;7060;5618;3565;5515;3676;2335;6654;1386;7143;10000;6446;2309;7010;3443;3445;63923;5290;5585;3164;5105;51764;2791;468;2258;1289;2538;5894;3691;3845;5156;1284;3679;9470;5879;1101;2689;1950;1280;10161;5170;57521;1969;8515;4170;3680;56034;9180;5295;1956;2846;3442;3688;7424;1977;10018;5529;284;3815;3678;5563;3716;3562;1278;7248;7184;94235;64223;7148;1128;3575;1285;5604;3667;7059;1942;5747;3643;598;5293;5728;3913;5970;2787;9134;55844;6199;2788;1436;1946;1435;57121;7058;6256;2248;2057;1282;1978;5649;3908;5154;1288;1902;4893;1147;3444;1945	http://www.ncbi.nlm.nih.gov/gene/?term= 572+3675+2324+3371+4254+1301+2263+2261+10681+27006+5523+2260+5527+2782+26281+1286+23239+2932+3693+22798+3912+285+55012+5594+6655+10110+2259+2254+5595+7249+5934+5516+2997+898+5518+3718+5294+6009+10488+1277+7531+7448+4790+595+7450+2251+2998+7422+7060+5618+3565+5515+3676+2335+6654+1386+7143+10000+6446+2309+7010+3443+3445+63923+5290+5585+3164+5105+51764+2791+468+2258+1289+2538+5894+3691+3845+5156+1284+3679+9470+5879+1101+2689+1950+1280+10161+5170+57521+1969+8515+4170+3680+56034+9180+5295+1956+2846+3442+3688+7424+1977+10018+5529+284+3815+3678+5563+3716+3562+1278+7248+7184+94235+64223+7148+1128+3575+1285+5604+3667+7059+1942+5747+3643+598+5293+5728+3913+5970+2787+9134+55844+6199+2788+1436+1946+1435+57121+7058+6256+2248+2057+1282+1978+5649+3908+5154+1288+1902+4893+1147+3444+1945
Glycolysis / Gluconeogenesis	61	11	2.674856809	0.603800475	0.108820996	5214;2023;2821;26330;2538;229;5313;3101;2203;3948;669	http://www.ncbi.nlm.nih.gov/gene/?term= 5214+2023+2821+26330+2538+229+5313+3101+2203+3948+669
Natural killer cell mediated cytotoxicity	107	14	2.631571048	0.612826603	0.109443675	2534;7305;369;6655;5532;5777;5335;5605;5879;7409;5295;5058;6850;3265	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+7305+369+6655+5532+5777+5335+5605+5879+7409+5295+5058+6850+3265
Adipocytokine signaling pathway	61	7	2.602943054	0.619477435	0.109634756	32;51422;3953;6794;2538;2180;1375	http://www.ncbi.nlm.nih.gov/gene/?term= 32+51422+3953+6794+2538+2180+1375
Acute myeloid leukemia	52	3	2.526707146	0.637054632	0.111184359	6655;5295;3265	http://www.ncbi.nlm.nih.gov/gene/?term= 6655+5295+3265
"Alanine, aspartate and glutamate metabolism"	30	4	2.487110845	0.646555819	0.111184359	790;259307;2752;8659	http://www.ncbi.nlm.nih.gov/gene/?term= 790+259307+2752+8659
Cell adhesion molecules (CAMs)	29	3	2.47591687	0.647505938	0.111184359	920;3111;3113	http://www.ncbi.nlm.nih.gov/gene/?term= 920+3111+3113
"Valine, leucine and isoleucine degradation"	45	10	2.447200045	0.654631829	0.111184359	594;259307;11112;1962;1629;3032;223;54511;27034;197322	http://www.ncbi.nlm.nih.gov/gene/?term= 594+259307+11112+1962+1629+3032+223+54511+27034+197322
mTOR signaling pathway	53	10	2.439748027	0.656532067	0.111184359	3091;64121;6794;57521;5295;5563;3667;5293;6199;2475	http://www.ncbi.nlm.nih.gov/gene/?term= 3091+64121+6794+57521+5295+5563+3667+5293+6199+2475
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	11	3	2.39204806	0.668408551	0.112228169	64132;11285;64131	http://www.ncbi.nlm.nih.gov/gene/?term= 64132+11285+64131
Cocaine addiction	42	13	2.312125758	0.684085511	0.113699818	5566;2906;1386;116444;2891;468;84152;1742;2905;1020;3725;2903;116443	http://www.ncbi.nlm.nih.gov/gene/?term= 5566+2906+1386+116444+2891+468+84152+1742+2905+1020+3725+2903+116443
Leishmaniasis	43	3	2.27856288	0.693111639	0.113699818	4843;1535;7040	http://www.ncbi.nlm.nih.gov/gene/?term= 4843+1535+7040
RIG-I-like receptor signaling pathway	45	4	2.274464128	0.694536817	0.113699818	9474;57506;23586;7187	http://www.ncbi.nlm.nih.gov/gene/?term= 9474+57506+23586+7187
Toll-like receptor signaling pathway	88	23	2.123601024	0.728741093	0.116920637	5606;6416;51311;208;4790;5602;1432;941;5290;3661;3663;7187;3569;23533;5295;114609;2353;5293;4615;7189;29110;3665;51135	http://www.ncbi.nlm.nih.gov/gene/?term= 5606+6416+51311+208+4790+5602+1432+941+5290+3661+3663+7187+3569+23533+5295+114609+2353+5293+4615+7189+29110+3665+51135
Pyruvate metabolism	37	3	2.121407465	0.729691211	0.116920637	4190;4200;3948	http://www.ncbi.nlm.nih.gov/gene/?term= 4190+4200+3948
Chagas disease (American trypanosomiasis)	74	10	2.111014583	0.732066508	0.116920637	4843;355;841;4792;7040;5518;917;4615;5970;51135	http://www.ncbi.nlm.nih.gov/gene/?term= 4843+355+841+4792+7040+5518+917+4615+5970+51135
Hepatitis C	86	4	2.013206014	0.754394299	0.119515011	2932;208;5170;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+208+5170+5295
Amyotrophic lateral sclerosis (ALS)	32	3	1.793861218	0.795724466	0.125054246	4744;5532;6647	http://www.ncbi.nlm.nih.gov/gene/?term= 4744+5532+6647
Taste transduction	43	3	1.509461682	0.842755344	0.131382784	80834;346562;259287	http://www.ncbi.nlm.nih.gov/gene/?term= 80834+346562+259287
Histidine metabolism	21	3	1.484461073	0.849406176	0.131382784	3034;144193;131669	http://www.ncbi.nlm.nih.gov/gene/?term= 3034+144193+131669
Amoebiasis	20	3	1.419005983	0.856057007	0.131382784	5295;3684;5293	http://www.ncbi.nlm.nih.gov/gene/?term= 5295+3684+5293
Cytosolic DNA-sensing pathway	16	3	1.300328566	0.875534442	0.133330427	57506;23586;4790	http://www.ncbi.nlm.nih.gov/gene/?term= 57506+23586+4790
Fatty acid elongation	16	3	1.182964469	0.889311164	0.134001958	51495;9524;9200	http://www.ncbi.nlm.nih.gov/gene/?term= 51495+9524+9200
Propanoate metabolism	22	3	1.162952634	0.893586698	0.134001958	32;55862;4329	http://www.ncbi.nlm.nih.gov/gene/?term= 32+55862+4329
Pertussis	38	7	1.09843104	0.906413302	0.134723461	5594;4790;1432;2770;5970;7189;51135	http://www.ncbi.nlm.nih.gov/gene/?term= 5594+4790+1432+2770+5970+7189+51135
Cardiac muscle contraction	11	4	1.061871686	0.912114014	0.134723461	7139;7170;70;4624	http://www.ncbi.nlm.nih.gov/gene/?term= 7139+7170+70+4624
MicroRNAs in cancer	101	7	0.65439079	0.949643705	0.139220003	6655;994;3845;7157;993;406882;406935	http://www.ncbi.nlm.nih.gov/gene/?term= 6655+994+3845+7157+993+406882+406935
African trypanosomiasis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Allograft rejection	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Alzheimer's disease	10	2	1.84626091	NA	NA	5532;51806	http://www.ncbi.nlm.nih.gov/gene/?term= 5532+51806
Aminoacyl-tRNA biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amino sugar and nucleotide sugar metabolism	43	2	3.560510811	NA	NA	3101;51005	http://www.ncbi.nlm.nih.gov/gene/?term= 3101+51005
Amphetamine addiction	58	2	4.398780102	NA	NA	1386;817	http://www.ncbi.nlm.nih.gov/gene/?term= 1386+817
Antigen processing and presentation	29	2	3.049944699	NA	NA	972;1508	http://www.ncbi.nlm.nih.gov/gene/?term= 972+1508
Arachidonic acid metabolism	56	2	5.237658903	NA	NA	255189;8529	http://www.ncbi.nlm.nih.gov/gene/?term= 255189+8529
Arginine biosynthesis	19	2	2.100042176	NA	NA	435;445	http://www.ncbi.nlm.nih.gov/gene/?term= 435+445
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Asthma	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Autoimmune thyroid disease	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
B cell receptor signaling pathway	54	2	3.717178442	NA	NA	8915;10892	http://www.ncbi.nlm.nih.gov/gene/?term= 8915+10892
beta-Alanine metabolism	26	2	2.045547184	NA	NA	54498;223	http://www.ncbi.nlm.nih.gov/gene/?term= 54498+223
Biotin metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Bladder cancer	26	2	0.808144708	NA	NA	5594;1612	http://www.ncbi.nlm.nih.gov/gene/?term= 5594+1612
Butanoate metabolism	21	2	1.84626091	NA	NA	54511;622	http://www.ncbi.nlm.nih.gov/gene/?term= 54511+622
Caffeine metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Carbohydrate digestion and absorption	12	2	1.893805171	NA	NA	208;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 208+5295
Chronic myeloid leukemia	56	2	1.880396379	NA	NA	867;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 867+5295
Circadian rhythm	27	2	5.270762454	NA	NA	79365;9575	http://www.ncbi.nlm.nih.gov/gene/?term= 79365+9575
Citrate cycle (TCA cycle)	28	2	7.796801077	NA	NA	48;47	http://www.ncbi.nlm.nih.gov/gene/?term= 48+47
Cysteine and methionine metabolism	34	2	3.515012248	NA	NA	259307;4143	http://www.ncbi.nlm.nih.gov/gene/?term= 259307+4143
Cytokine-cytokine receptor interaction	95	2	1.247687713	NA	NA	92;658	http://www.ncbi.nlm.nih.gov/gene/?term= 92+658
D-Glutamine and D-glutamate metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Dilated cardiomyopathy	70	2	3.853596777	NA	NA	3693;8515	http://www.ncbi.nlm.nih.gov/gene/?term= 3693+8515
Dorso-ventral axis formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Drug metabolism - cytochrome P450	52	2	2.184406633	NA	NA	221357;126	http://www.ncbi.nlm.nih.gov/gene/?term= 221357+126
Drug metabolism - other enzymes	27	2	5.455930697	NA	NA	7363;2990	http://www.ncbi.nlm.nih.gov/gene/?term= 7363+2990
Endocrine and other factor-regulated calcium reabsorption	35	2	2.788335611	NA	NA	7421;56302	http://www.ncbi.nlm.nih.gov/gene/?term= 7421+56302
Endometrial cancer	44	2	4.061794166	NA	NA	2932;10297	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+10297
Epithelial cell signaling in Helicobacter pylori infection	24	2	1.542156634	NA	NA	1839;1956	http://www.ncbi.nlm.nih.gov/gene/?term= 1839+1956
ErbB signaling pathway	83	2	5.706188019	NA	NA	5335;817	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+817
Fat digestion and absorption	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fatty acid biosynthesis	12	2	1.970344122	NA	NA	2180;2194	http://www.ncbi.nlm.nih.gov/gene/?term= 2180+2194
Fatty acid degradation	38	2	2.401796767	NA	NA	37;2180	http://www.ncbi.nlm.nih.gov/gene/?term= 37+2180
Fc epsilon RI signaling pathway	58	2	4.126621355	NA	NA	5335;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+5295
Folate biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fructose and mannose metabolism	30	2	5.261493538	NA	NA	6652;3101	http://www.ncbi.nlm.nih.gov/gene/?term= 6652+3101
Galactose metabolism	26	2	6.094760112	NA	NA	3101;2720	http://www.ncbi.nlm.nih.gov/gene/?term= 3101+2720
Gastric acid secretion	50	2	3.606739497	NA	NA	817;51806	http://www.ncbi.nlm.nih.gov/gene/?term= 817+51806
"Glycine, serine and threonine metabolism"	33	2	1.872683732	NA	NA	1757;2731	http://www.ncbi.nlm.nih.gov/gene/?term= 1757+2731
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Glycosphingolipid biosynthesis - ganglio series	15	2	3.206725453	NA	NA	3074;2720	http://www.ncbi.nlm.nih.gov/gene/?term= 3074+2720
Glycosphingolipid biosynthesis - globo series	12	2	3.240844236	NA	NA	3074;53947	http://www.ncbi.nlm.nih.gov/gene/?term= 3074+53947
Glycosphingolipid biosynthesis - lacto and neolacto series	21	2	4.016891481	NA	NA	2525;10331	http://www.ncbi.nlm.nih.gov/gene/?term= 2525+10331
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	22	2	1.603034674	NA	NA	55650;54965	http://www.ncbi.nlm.nih.gov/gene/?term= 55650+54965
Glyoxylate and dicarboxylate metabolism	14	2	2.499073781	NA	NA	189;112817	http://www.ncbi.nlm.nih.gov/gene/?term= 189+112817
Graft-versus-host disease	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Herpes simplex infection	80	2	3.57547552	NA	NA	841;836	http://www.ncbi.nlm.nih.gov/gene/?term= 841+836
Huntington's disease	22	2	4.408752594	NA	NA	3708;3064	http://www.ncbi.nlm.nih.gov/gene/?term= 3708+3064
Hypertrophic cardiomyopathy (HCM)	22	2	3.074781383	NA	NA	3693;71	http://www.ncbi.nlm.nih.gov/gene/?term= 3693+71
Inflammatory bowel disease (IBD)	43	2	2.250071829	NA	NA	7040;4088	http://www.ncbi.nlm.nih.gov/gene/?term= 7040+4088
Intestinal immune network for IgA production	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Legionellosis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Lipoic acid metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Lysine biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Malaria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Maturity onset diabetes of the young	22	2	1.845783726	NA	NA	50674;4760	http://www.ncbi.nlm.nih.gov/gene/?term= 50674+4760
Melanoma	68	2	7.459138895	NA	NA	26281;1956	http://www.ncbi.nlm.nih.gov/gene/?term= 26281+1956
Mineral absorption	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Mucin type O-Glycan biosynthesis	28	2	3.164266656	NA	NA	442117;2650	http://www.ncbi.nlm.nih.gov/gene/?term= 442117+2650
Neuroactive ligand-receptor interaction	11	2	1.833097842	NA	NA	3001;2150	http://www.ncbi.nlm.nih.gov/gene/?term= 3001+2150
Nicotinate and nicotinamide metabolism	25	2	5.966335383	NA	NA	54981;115024	http://www.ncbi.nlm.nih.gov/gene/?term= 54981+115024
Nitrogen metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Non-small cell lung cancer	47	2	4.574801513	NA	NA	5335;1956	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+1956
One carbon pool by folate	19	2	2.092052492	NA	NA	4548;10840	http://www.ncbi.nlm.nih.gov/gene/?term= 4548+10840
Ovarian steroidogenesis	32	2	4.569340686	NA	NA	107;255189	http://www.ncbi.nlm.nih.gov/gene/?term= 107+255189
Pancreatic cancer	46	2	3.388131494	NA	NA	5295;1956	http://www.ncbi.nlm.nih.gov/gene/?term= 5295+1956
Pancreatic secretion	30	2	2.343422856	NA	NA	3708;23236	http://www.ncbi.nlm.nih.gov/gene/?term= 3708+23236
Pantothenate and CoA biosynthesis	12	2	2.625309397	NA	NA	8876;79646	http://www.ncbi.nlm.nih.gov/gene/?term= 8876+79646
Parkinson's disease	22	2	1.906434935	NA	NA	842;836	http://www.ncbi.nlm.nih.gov/gene/?term= 842+836
Pathogenic Escherichia coli infection	34	2	2.592023348	NA	NA	387;6093	http://www.ncbi.nlm.nih.gov/gene/?term= 387+6093
Pentose and glucuronate interconversions	17	2	5.455930697	NA	NA	7363;2990	http://www.ncbi.nlm.nih.gov/gene/?term= 7363+2990
Pentose phosphate pathway	27	2	5.006322679	NA	NA	8277;51071	http://www.ncbi.nlm.nih.gov/gene/?term= 8277+51071
Phenylalanine metabolism	16	2	2.314703289	NA	NA	259307;1644	http://www.ncbi.nlm.nih.gov/gene/?term= 259307+1644
"Phenylalanine, tyrosine and tryptophan biosynthesis"	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Phototransduction	25	2	2.071759108	NA	NA	2792;5158	http://www.ncbi.nlm.nih.gov/gene/?term= 2792+5158
Porphyrin and chlorophyll metabolism	30	2	5.455930697	NA	NA	7363;2990	http://www.ncbi.nlm.nih.gov/gene/?term= 7363+2990
Primary bile acid biosynthesis	17	2	1.861469242	NA	NA	10005;6342	http://www.ncbi.nlm.nih.gov/gene/?term= 10005+6342
Prion diseases	19	2	1.251147563	NA	NA	2534;5621	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+5621
Progesterone-mediated oocyte maturation	67	2	2.554792961	NA	NA	2770;107	http://www.ncbi.nlm.nih.gov/gene/?term= 2770+107
Proximal tubule bicarbonate reclamation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Ras signaling pathway	206	2	8.75309524	NA	NA	2324;26281	http://www.ncbi.nlm.nih.gov/gene/?term= 2324+26281
Regulation of lipolysis in adipocytes	50	2	2.554792961	NA	NA	2770;107	http://www.ncbi.nlm.nih.gov/gene/?term= 2770+107
Renal cell carcinoma	47	2	2.500805155	NA	NA	2549;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 2549+5295
Renin-angiotensin system	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Renin secretion	41	2	3.221011063	NA	NA	5734;358	http://www.ncbi.nlm.nih.gov/gene/?term= 5734+358
Rheumatoid arthritis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Riboflavin metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Salivary secretion	45	2	2.343422856	NA	NA	3708;23236	http://www.ncbi.nlm.nih.gov/gene/?term= 3708+23236
Salmonella infection	41	2	2.690168642	NA	NA	2318;71	http://www.ncbi.nlm.nih.gov/gene/?term= 2318+71
Selenocompound metabolism	13	2	2.401796767	NA	NA	4548;92935	http://www.ncbi.nlm.nih.gov/gene/?term= 4548+92935
Shigellosis	45	2	4.245425249	NA	NA	1793;9844	http://www.ncbi.nlm.nih.gov/gene/?term= 1793+9844
Staphylococcus aureus infection	19	2	2.45358989	NA	NA	5648;4153	http://www.ncbi.nlm.nih.gov/gene/?term= 5648+4153
Sulfur metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Synaptic vesicle cycle	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Synthesis and degradation of ketone bodies	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Systemic lupus erythematosus	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Taurine and hypotaurine metabolism	10	2	0.009582089	NA	NA	1036;339896	http://www.ncbi.nlm.nih.gov/gene/?term= 1036+339896
Terpenoid backbone biosynthesis	21	2	0.181197972	NA	NA	38;3158	http://www.ncbi.nlm.nih.gov/gene/?term= 38+3158
Thiamine metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Thyroid cancer	14	2	2.42986498	NA	NA	5979;3265	http://www.ncbi.nlm.nih.gov/gene/?term= 5979+3265
Transcriptional misregulation in cancer	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Tryptophan metabolism	29	2	2.314703289	NA	NA	259307;1644	http://www.ncbi.nlm.nih.gov/gene/?term= 259307+1644
Type I diabetes mellitus	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Type II diabetes mellitus	38	2	4.783212644	NA	NA	3643;122809	http://www.ncbi.nlm.nih.gov/gene/?term= 3643+122809
Tyrosine metabolism	30	2	2.314703289	NA	NA	259307;1644	http://www.ncbi.nlm.nih.gov/gene/?term= 259307+1644
Ubiquinone and other terpenoid-quinone biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Vasopressin-regulated water reabsorption	18	2	0.578732212	NA	NA	5566;90993	http://www.ncbi.nlm.nih.gov/gene/?term= 5566+90993
VEGF signaling pathway	58	2	5.285949083	NA	NA	5335;255189	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+255189
Vibrio cholerae infection	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Viral carcinogenesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Viral myocarditis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Vitamin B6 metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Vitamin digestion and absorption	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
