pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
Elongation arrest and recovery	29	2	2.53306142113158	NA	NA	1025;6917	http://www.ncbi.nlm.nih.gov/gene/?term= 1025+6917
Endogenous sterols	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Endosomal Sorting Complex Required For Transport (ESCRT)	28	2	1.51467535764764	NA	NA	7316;79643	http://www.ncbi.nlm.nih.gov/gene/?term= 7316+79643
Endosomal/Vacuolar pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Energy dependent regulation of mTOR by LKB1-AMPK	27	2	2.7786373929532	NA	NA	53632;7249	http://www.ncbi.nlm.nih.gov/gene/?term= 53632+7249
eNOS activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
eNOS activation and regulation	18	2	1.35163220605397	NA	NA	3320;801	http://www.ncbi.nlm.nih.gov/gene/?term= 3320+801
Entry of Influenza Virion into Host Cell via Endocytosis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
EPHA-mediated growth cone collapse	35	5	3.02943324822075	0.310648518815052	0.247165360228518	10398;2045;285220;6093;6714	http://www.ncbi.nlm.nih.gov/gene/?term= 10398+2045+285220+6093+6714
EPHB-mediated forward signaling	40	3	3.72716633547774	0.143314651721377	0.202152585063155	10552;2051;7074	http://www.ncbi.nlm.nih.gov/gene/?term= 10552+2051+7074
EPH-ephrin mediated repulsion of cells	46	5	3.95733916926621	0.100880704563651	0.186347464919504	2045;2048;2051;7074;7410	http://www.ncbi.nlm.nih.gov/gene/?term= 2045+2048+2051+7074+7410
EPH-Ephrin signaling	91	11	5.00188351559954	0.0104083266613291	0.144429134544377	10095;10552;1948;2045;2048;2051;285220;5063;64283;7074;8874	http://www.ncbi.nlm.nih.gov/gene/?term= 10095+10552+1948+2045+2048+2051+285220+5063+64283+7074+8874
Ephrin signaling	19	2	3.22583413073982	NA	NA	2048;8874	http://www.ncbi.nlm.nih.gov/gene/?term= 2048+8874
Epigenetic regulation of gene expression	97	9	2.56646156073549	0.492393915132106	0.29391514608151	121536;128312;1789;2068;23411;2967;64426;6908;8365	http://www.ncbi.nlm.nih.gov/gene/?term= 121536+128312+1789+2068+23411+2967+64426+6908+8365
ERK/MAPK targets	21	4	2.19039560254576	0.638110488390713	0.325370084939498	4208;5519;5598;6195	http://www.ncbi.nlm.nih.gov/gene/?term= 4208+5519+5598+6195
ERKs are inactivated	12	2	1.54351522865008	NA	NA	5519;5594	http://www.ncbi.nlm.nih.gov/gene/?term= 5519+5594
ER-Phagosome pathway	52	2	2.74077055457699	NA	NA	5690;9491	http://www.ncbi.nlm.nih.gov/gene/?term= 5690+9491
ER Quality Control Compartment (ERQC)	10	2	1.32089677348808	NA	NA	55741;9695	http://www.ncbi.nlm.nih.gov/gene/?term= 55741+9695
ER to Golgi Anterograde Transport	64	3	3.6179923301886	0.160928742994396	0.208414578043086	1453;2153;2890	http://www.ncbi.nlm.nih.gov/gene/?term= 1453+2153+2890
Erythrocytes take up carbon dioxide and release oxygen	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Erythrocytes take up oxygen and release carbon dioxide	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Establishment of Sister Chromatid Cohesion	11	2	2.28061658657268	NA	NA	23047;8243	http://www.ncbi.nlm.nih.gov/gene/?term= 23047+8243
Estrogen biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Ethanol oxidation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Eukaryotic Translation Elongation	71	5	2.64780546841028	0.452361889511609	0.282521424900321	6132;6159;6169;6189;6231	http://www.ncbi.nlm.nih.gov/gene/?term= 6132+6159+6169+6189+6231
Eukaryotic Translation Initiation	94	8	2.78065312874309	0.399519615692554	0.267050463146429	1977;23521;6132;6134;6159;6169;6189;8665	http://www.ncbi.nlm.nih.gov/gene/?term= 1977+23521+6132+6134+6159+6169+6189+8665
Eukaryotic Translation Termination	68	2	2.48803917089901	NA	NA	6169;6189	http://www.ncbi.nlm.nih.gov/gene/?term= 6169+6189
Export of Viral Ribonucleoproteins from Nucleus	28	4	2.74208768106923	0.415532425940753	0.267050463146429	23165;23279;79902;9818	http://www.ncbi.nlm.nih.gov/gene/?term= 23165+23279+79902+9818
Extension of Telomeres	16	6	1.72588170568291	0.830264211369095	0.389480647221679	5111;5424;57804;5981;5983;6119	http://www.ncbi.nlm.nih.gov/gene/?term= 5111+5424+57804+5981+5983+6119
Extracellular matrix organization	237	61	4.19727816464439	0.0744595676541233	0.170810825711718	10516;10893;1282;1284;1286;1289;1296;1298;1308;1311;136227;1462;1514;1605;169044;1756;2200;2247;2266;22795;23127;2331;2335;284217;3339;3371;3384;340267;3655;3674;3682;3683;3684;3685;3687;3689;3791;3908;4313;5045;5340;5578;59277;634;6383;6385;667;7043;7057;7092;7143;80781;81578;84171;8516;91522;9508;9509;961;9672;999	http://www.ncbi.nlm.nih.gov/gene/?term= 10516+10893+1282+1284+1286+1289+1296+1298+1308+1311+136227+1462+1514+1605+169044+1756+2200+2247+2266+22795+23127+2331+2335+284217+3339+3371+3384+340267+3655+3674+3682+3683+3684+3685+3687+3689+3791+3908+4313+5045+5340+5578+59277+634+6383+6385+667+7043+7057+7092+7143+80781+81578+84171+8516+91522+9508+9509+961+9672+999
Extrinsic Pathway of Fibrin Clot Formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Facilitative Na+-independent glucose transporters	11	2	1.97264408522103	NA	NA	154091;6514	http://www.ncbi.nlm.nih.gov/gene/?term= 154091+6514
Factors involved in megakaryocyte development and platelet production	39	2	3.80411303295066	NA	NA	5879;81704	http://www.ncbi.nlm.nih.gov/gene/?term= 5879+81704
Fanconi Anemia Pathway	35	3	2.63830070445084	0.453963170536429	0.282685154130822	146956;2175;353497	http://www.ncbi.nlm.nih.gov/gene/?term= 146956+2175+353497
FasL/ CD95L signaling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fatty acid, triacylglycerol, and ketone body metabolism	184	22	4.57428813706896	0.0376301040832666	0.144429134544377	1387;1490;197322;26230;27242;3030;3032;3158;47;4862;5465;5467;5468;57678;622;6256;6604;6907;7003;7004;84649;9439	http://www.ncbi.nlm.nih.gov/gene/?term= 1387+1490+197322+26230+27242+3030+3032+3158+47+4862+5465+5467+5468+57678+622+6256+6604+6907+7003+7004+84649+9439
Fatty Acyl-CoA Biosynthesis	24	2	2.28338767914994	NA	NA	47;60481	http://www.ncbi.nlm.nih.gov/gene/?term= 47+60481
FBXW7 Mutants and NOTCH1 in Cancer	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fc epsilon receptor (FCERI) signaling	320	105	4.74194645855054	0.0272217774219375	0.144429134544377	10000;10142;10197;1026;1027;10718;10818;10892;1147;145957;152559;153090;161742;1742;1849;192669;192670;1950;2065;2066;221002;2249;2250;2254;2255;2263;2266;22866;2308;2309;23239;2335;2353;2475;253260;257397;26281;283455;2885;2904;3084;3164;3551;3562;3667;3716;3725;3815;3845;3932;399473;409;4193;4214;4254;4747;4763;4790;5170;5290;5291;5525;5526;5529;5534;5588;5595;5602;5604;5605;5690;5728;5747;5781;5786;6416;6464;6654;6708;6711;673;685;6850;6885;7006;7010;7249;7294;7316;7322;7334;7409;7410;7462;801;8074;817;84433;8660;8826;942;9462;9693;9846;9978	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+10142+10197+1026+1027+10718+10818+10892+1147+145957+152559+153090+161742+1742+1849+192669+192670+1950+2065+2066+221002+2249+2250+2254+2255+2263+2266+22866+2308+2309+23239+2335+2353+2475+253260+257397+26281+283455+2885+2904+3084+3164+3551+3562+3667+3716+3725+3815+3845+3932+399473+409+4193+4214+4254+4747+4763+4790+5170+5290+5291+5525+5526+5529+5534+5588+5595+5602+5604+5605+5690+5728+5747+5781+5786+6416+6464+6654+6708+6711+673+685+6850+6885+7006+7010+7249+7294+7316+7322+7334+7409+7410+7462+801+8074+817+84433+8660+8826+942+9462+9693+9846+9978
FCERI mediated Ca+2 mobilization	17	2	2.741707006086	NA	NA	6464;7006	http://www.ncbi.nlm.nih.gov/gene/?term= 6464+7006
FCERI mediated MAPK activation	235	41	4.54270597707652	0.0416333066453163	0.151528732500703	10125;10718;10818;1437;1445;152559;153090;161742;1950;1956;2065;2066;221002;2255;2263;283455;284;2885;2904;3084;3667;3815;3845;399473;4747;5519;5529;5605;5690;5693;5698;5747;6464;6708;6711;673;7409;801;817;9491;9978	http://www.ncbi.nlm.nih.gov/gene/?term= 10125+10718+10818+1437+1445+152559+153090+161742+1950+1956+2065+2066+221002+2255+2263+283455+284+2885+2904+3084+3667+3815+3845+399473+4747+5519+5529+5605+5690+5693+5698+5747+6464+6708+6711+673+7409+801+817+9491+9978
FCERI mediated NF-kB activation	69	5	3.13564569878257	0.284227381905524	0.247165360228518	3551;4790;5170;5690;6885	http://www.ncbi.nlm.nih.gov/gene/?term= 3551+4790+5170+5690+6885
Fcgamma receptor (FCGR) dependent phagocytosis	77	6	3.65207853673285	0.152922337870296	0.208267406779503	10095;10552;2268;4641;5879;919	http://www.ncbi.nlm.nih.gov/gene/?term= 10095+10552+2268+4641+5879+919
FCGR activation	11	2	2.96830903775871	NA	NA	2268;919	http://www.ncbi.nlm.nih.gov/gene/?term= 2268+919
Fertilization	10	2	1.48615296358123	NA	NA	57829;8748	http://www.ncbi.nlm.nih.gov/gene/?term= 57829+8748
FGFR1b ligand binding and activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
FGFR1c and Klotho ligand binding and activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
FGFR1c ligand binding and activation	12	2	1.37501209705773	NA	NA	2246;2254	http://www.ncbi.nlm.nih.gov/gene/?term= 2246+2254
FGFR1 ligand binding and activation	15	2	2.13554824943295	NA	NA	2254;2255	http://www.ncbi.nlm.nih.gov/gene/?term= 2254+2255
FGFR1 mutant receptor activation	29	2	2.3681981349006	NA	NA	6777;7750	http://www.ncbi.nlm.nih.gov/gene/?term= 6777+7750
FGFR2b ligand binding and activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
FGFR2c ligand binding and activation	13	2	2.24226381687977	NA	NA	2254;2263	http://www.ncbi.nlm.nih.gov/gene/?term= 2254+2263
FGFR2 ligand binding and activation	19	2	2.95984042126199	NA	NA	2255;2263	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+2263
FGFR2 mutant receptor activation	16	2	2.95984042126199	NA	NA	2255;2263	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+2263
FGFR3b ligand binding and activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
FGFR3c ligand binding and activation	12	2	1.37501209705773	NA	NA	2246;2254	http://www.ncbi.nlm.nih.gov/gene/?term= 2246+2254
FGFR3 ligand binding and activation	12	2	1.37501209705773	NA	NA	2246;2254	http://www.ncbi.nlm.nih.gov/gene/?term= 2246+2254
FGFR3 mutant receptor activation	12	4	1.0594990327064	0.959167333867094	0.428237116542275	2246;2247;2254;2261	http://www.ncbi.nlm.nih.gov/gene/?term= 2246+2247+2254+2261
FGFR4 ligand binding and activation	14	2	1.37501209705773	NA	NA	2246;2254	http://www.ncbi.nlm.nih.gov/gene/?term= 2246+2254
Fibronectin matrix formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Ficolins bind to repetitive carbohydrate structures on the target cell surface	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Folding of actin by CCT/TriC	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Formation of annular gap junctions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Formation of a pool of free 40S subunits	77	4	2.73049784100554	0.418734987990392	0.267050463146429	6159;6169;6189;8665	http://www.ncbi.nlm.nih.gov/gene/?term= 6159+6169+6189+8665
Formation of apoptosome	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Formation of ATP by chemiosmotic coupling	12	2	0.293418564077426	NA	NA	10476;513	http://www.ncbi.nlm.nih.gov/gene/?term= 10476+513
Formation of Fibrin Clot (Clotting Cascade)	38	2	2.23471335182152	NA	NA	2153;5270	http://www.ncbi.nlm.nih.gov/gene/?term= 2153+5270
Formation of HIV-1 elongation complex containing HIV-1 Tat	38	3	2.83087219380033	0.379503602882306	0.264396288011509	1025;2967;6917	http://www.ncbi.nlm.nih.gov/gene/?term= 1025+2967+6917
Formation of HIV elongation complex in the absence of HIV Tat	39	2	2.579170270869	NA	NA	2967;6917	http://www.ncbi.nlm.nih.gov/gene/?term= 2967+6917
Formation of Incision Complex in GG-NER	39	2	2.57726786719048	NA	NA	1642;2967	http://www.ncbi.nlm.nih.gov/gene/?term= 1642+2967
Formation of RNA Pol II elongation complex	39	2	2.579170270869	NA	NA	2967;6917	http://www.ncbi.nlm.nih.gov/gene/?term= 2967+6917
Formation of Senescence-Associated Heterochromatin Foci (SAHF)	16	2	2.59284201485114	NA	NA	3008;5925	http://www.ncbi.nlm.nih.gov/gene/?term= 3008+5925
Formation of TC-NER Pre-Incision Complex	47	4	3.14144964063427	0.281825460368295	0.247165360228518	10920;1642;2967;6917	http://www.ncbi.nlm.nih.gov/gene/?term= 10920+1642+2967+6917
Formation of the active cofactor, UDP-glucuronate	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Formation of the beta-catenin:TCF transactivating complex	68	5	2.86390914804624	0.370696557245797	0.264396288011509	1387;607;8295;83439;8365	http://www.ncbi.nlm.nih.gov/gene/?term= 1387+607+8295+83439+8365
Formation of the Early Elongation Complex	29	2	2.23437368433879	NA	NA	2068;2967	http://www.ncbi.nlm.nih.gov/gene/?term= 2068+2967
Formation of the Editosome	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Formation of the HIV-1 Early Elongation Complex	29	2	2.23437368433879	NA	NA	2068;2967	http://www.ncbi.nlm.nih.gov/gene/?term= 2068+2967
Formation of the ternary complex, and subsequently, the 43S complex	40	2	2.21166254889985	NA	NA	6189;8665	http://www.ncbi.nlm.nih.gov/gene/?term= 6189+8665
Formation of tubulin folding intermediates by CCT/TriC	19	2	2.72117623875922	NA	NA	22948;347733	http://www.ncbi.nlm.nih.gov/gene/?term= 22948+347733
Formyl peptide receptors bind formyl peptides and many other ligands	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Free fatty acids regulate insulin secretion	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Frs2-mediated activation	220	33	4.79967253934044	0.0216172938350681	0.144429134544377	10718;145957;152559;153090;161742;1950;2065;2066;221002;2255;2263;22866;2534;283455;284;2885;2903;2904;3084;3558;3667;3845;4747;5155;5519;5605;5688;5690;5747;6464;673;817;9693	http://www.ncbi.nlm.nih.gov/gene/?term= 10718+145957+152559+153090+161742+1950+2065+2066+221002+2255+2263+22866+2534+283455+284+2885+2903+2904+3084+3558+3667+3845+4747+5155+5519+5605+5688+5690+5747+6464+673+817+9693
FRS-mediated FGFR1 signaling	216	19	4.80494461769115	0.0208166533226581	0.144429134544377	10718;161742;1950;2066;221002;2255;2263;283455;284;2904;3084;3845;4747;5690;5747;6464;817;9542;9693	http://www.ncbi.nlm.nih.gov/gene/?term= 10718+161742+1950+2066+221002+2255+2263+283455+284+2904+3084+3845+4747+5690+5747+6464+817+9542+9693
FRS-mediated FGFR2 signaling	216	33	4.89032052944166	0.0152121697357886	0.144429134544377	10718;145957;152559;153090;161742;1950;2065;2066;221002;2255;2263;22866;283455;284;2885;2904;3084;3667;3815;3845;4747;5594;5605;5690;5747;5781;6464;673;7010;7316;817;8826;9693	http://www.ncbi.nlm.nih.gov/gene/?term= 10718+145957+152559+153090+161742+1950+2065+2066+221002+2255+2263+22866+283455+284+2885+2904+3084+3667+3815+3845+4747+5594+5605+5690+5747+5781+6464+673+7010+7316+817+8826+9693
FRS-mediated FGFR3 signaling	216	33	4.70988648299697	0.0296236989591673	0.144429134544377	10125;10718;10818;145957;152559;153090;1956;2065;2066;221002;2255;2263;22866;283455;284;2885;2904;3084;3562;3667;3845;4254;4747;4763;5519;5529;5605;5690;6464;673;9542;9693;9978	http://www.ncbi.nlm.nih.gov/gene/?term= 10125+10718+10818+145957+152559+153090+1956+2065+2066+221002+2255+2263+22866+283455+284+2885+2904+3084+3562+3667+3845+4254+4747+4763+5519+5529+5605+5690+6464+673+9542+9693+9978
FRS-mediated FGFR4 signaling	216	33	4.82142228249406	0.0200160128102482	0.144429134544377	10718;145957;152559;153090;161742;1950;1956;2065;2066;221002;2246;2255;2263;2266;22866;283455;2885;3084;3845;4747;5529;5605;5690;5781;6464;6708;673;7010;7316;801;817;9491;9693	http://www.ncbi.nlm.nih.gov/gene/?term= 10718+145957+152559+153090+161742+1950+1956+2065+2066+221002+2246+2255+2263+2266+22866+283455+2885+3084+3845+4747+5529+5605+5690+5781+6464+6708+673+7010+7316+801+817+9491+9693
Fructose biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fructose catabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fructose metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fusion and Uncoating of the Influenza Virion	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fusion of the Influenza Virion to the Host Cell Endosome	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
G0 and Early G1	25	2	1.24501561008795	NA	NA	1875;5934	http://www.ncbi.nlm.nih.gov/gene/?term= 1875+5934
G1 Phase	35	2	3.43966659224126	NA	NA	1029;595	http://www.ncbi.nlm.nih.gov/gene/?term= 1029+595
G1/S DNA Damage Checkpoints	54	8	2.03358633415802	0.706965572457966	0.347065854485287	1026;5690;5693;5698;64326;7157;7316;9491	http://www.ncbi.nlm.nih.gov/gene/?term= 1026+5690+5693+5698+64326+7157+7316+9491
G1/S-Specific Transcription	17	4	1.28484334106212	0.938350680544436	0.426903063679866	26271;4998;5422;7027	http://www.ncbi.nlm.nih.gov/gene/?term= 26271+4998+5422+7027
G1/S Transition	101	11	2.90406204609817	0.355484387510008	0.26056142623919	1026;4998;5001;5519;5690;5925;6119;7027;7316;898;9491	http://www.ncbi.nlm.nih.gov/gene/?term= 1026+4998+5001+5519+5690+5925+6119+7027+7316+898+9491
G2/M Checkpoints	97	2	2.91401476682963	NA	NA	8365;8924	http://www.ncbi.nlm.nih.gov/gene/?term= 8365+8924
G2/M DNA damage checkpoint	50	2	2.91401476682963	NA	NA	8365;8924	http://www.ncbi.nlm.nih.gov/gene/?term= 8365+8924
G2/M DNA replication checkpoint	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
G2/M Transition	106	12	3.07832856825592	0.303442754203363	0.247165360228518	1453;1781;23291;5108;5516;5518;5519;55755;7840;79866;80184;80254	http://www.ncbi.nlm.nih.gov/gene/?term= 1453+1781+23291+5108+5516+5518+5519+55755+7840+79866+80184+80254
G2 Phase	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
GAB1 signalosome	98	7	4.67044067259888	0.0304243394715773	0.144429134544377	10718;192669;1950;2263;3084;55824;5728	http://www.ncbi.nlm.nih.gov/gene/?term= 10718+192669+1950+2263+3084+55824+5728
GABA A receptor activation	13	2	1.92448797645861	NA	NA	2557;2561	http://www.ncbi.nlm.nih.gov/gene/?term= 2557+2561
GABA B receptor activation	37	2	2.43840446409407	NA	NA	2782;2788	http://www.ncbi.nlm.nih.gov/gene/?term= 2782+2788
GABA receptor activation	50	2	2.04332084933356	NA	NA	108;2774	http://www.ncbi.nlm.nih.gov/gene/?term= 108+2774
GABA synthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
GABA synthesis, release, reuptake and degradation	17	2	2.62564610892357	NA	NA	2572;6857	http://www.ncbi.nlm.nih.gov/gene/?term= 2572+6857
Galactose catabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
G alpha (12/13) signalling events	70	9	4.90934382543028	0.0136108887109688	0.144429134544377	10672;23365;26230;2782;388;7074;8874;9138;9828	http://www.ncbi.nlm.nih.gov/gene/?term= 10672+23365+26230+2782+388+7074+8874+9138+9828
G alpha (i) signalling events	212	33	4.45819115673155	0.0504403522818255	0.155309075099473	10563;108;112;114;1235;1236;1901;27199;2771;2778;2782;2847;2913;2914;2917;2918;2920;351;3827;4887;4988;50836;5173;5196;5473;5697;6000;611;6374;6751;846;8601;8787	http://www.ncbi.nlm.nih.gov/gene/?term= 10563+108+112+114+1235+1236+1901+27199+2771+2778+2782+2847+2913+2914+2917+2918+2920+351+3827+4887+4988+50836+5173+5196+5473+5697+6000+611+6374+6751+846+8601+8787
G alpha (q) signalling events	163	16	4.46710825458461	0.0488390712570056	0.155309075099473	139189;1608;1909;23236;2641;2782;2788;2798;2847;351;4923;5021;5997;60675;9162;9630	http://www.ncbi.nlm.nih.gov/gene/?term= 139189+1608+1909+23236+2641+2782+2788+2798+2847+351+4923+5021+5997+60675+9162+9630
G alpha (s) signalling events	116	9	4.88306606733811	0.0168134507606085	0.144429134544377	1392;2641;27115;2778;2782;3274;4157;5144;59350	http://www.ncbi.nlm.nih.gov/gene/?term= 1392+2641+27115+2778+2782+3274+4157+5144+59350
G alpha (z) signalling events	42	5	2.96524051880157	0.33386709367494	0.252046988447967	2781;2782;5578;5581;8601	http://www.ncbi.nlm.nih.gov/gene/?term= 2781+2782+5578+5581+8601
Gamma carboxylation, hypusine formation and arylsulfatase activation	22	2	1.29736589864164	NA	NA	285362;411	http://www.ncbi.nlm.nih.gov/gene/?term= 285362+411
Gamma-carboxylation of protein precursors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Gamma-carboxylation, transport, and amino-terminal cleavage of proteins	10	2	1.0975882945372	NA	NA	2158;5045	http://www.ncbi.nlm.nih.gov/gene/?term= 2158+5045
Gap-filling DNA repair synthesis and ligation in GG-NER	22	2	2.11762159261765	NA	NA	57804;5981	http://www.ncbi.nlm.nih.gov/gene/?term= 57804+5981
Gap-filling DNA repair synthesis and ligation in TC-NER	58	5	3.12135185878935	0.292233787029624	0.247165360228518	1642;2068;2967;5981;6917	http://www.ncbi.nlm.nih.gov/gene/?term= 1642+2068+2967+5981+6917
Gap junction assembly	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Gap junction degradation	10	2	0.766739887161638	NA	NA	1213;4646	http://www.ncbi.nlm.nih.gov/gene/?term= 1213+4646
Gap junction trafficking	10	2	0.766739887161638	NA	NA	1213;4646	http://www.ncbi.nlm.nih.gov/gene/?term= 1213+4646
Gap junction trafficking and regulation	12	2	1.99087787671778	NA	NA	6714;7082	http://www.ncbi.nlm.nih.gov/gene/?term= 6714+7082
Gastrin-CREB signalling pathway via PKC and MAPK	384	22	4.51726740789651	0.0432345876701361	0.152111535318014	1133;139189;1607;1608;1902;1907;23236;2641;2782;2788;2798;2847;3062;347148;4923;5021;5997;60675;7204;747;9162;9630	http://www.ncbi.nlm.nih.gov/gene/?term= 1133+139189+1607+1608+1902+1907+23236+2641+2782+2788+2798+2847+3062+347148+4923+5021+5997+60675+7204+747+9162+9630
G beta:gamma signalling through PI3Kgamma	42	2	2.68513637257394	NA	NA	2885;6464	http://www.ncbi.nlm.nih.gov/gene/?term= 2885+6464
G beta:gamma signalling through PLC beta	17	2	2.49880752315129	NA	NA	23236;2782	http://www.ncbi.nlm.nih.gov/gene/?term= 23236+2782
Gene Expression	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Generation of second messenger molecules	29	3	2.95652653678693	0.33706965572458	0.252046988447967	3113;3937;5063	http://www.ncbi.nlm.nih.gov/gene/?term= 3113+3937+5063
Generic Transcription Pathway	523	58	3.33243087646389	0.233787029623699	0.237899557606372	10155;10308;11105;114026;115196;115509;121274;144348;147741;148103;148206;155061;158431;162655;162966;163050;163059;171392;197320;219578;220992;22869;255403;284443;285971;342132;344787;388561;389114;54989;55422;55762;55786;55900;57336;57541;58491;58492;619279;63934;6940;728927;7539;7562;7566;7567;7568;7571;7678;7712;7728;7767;7769;8427;84626;84838;84911;90075	http://www.ncbi.nlm.nih.gov/gene/?term= 10155+10308+11105+114026+115196+115509+121274+144348+147741+148103+148206+155061+158431+162655+162966+163050+163059+171392+197320+219578+220992+22869+255403+284443+285971+342132+344787+388561+389114+54989+55422+55762+55786+55900+57336+57541+58491+58492+619279+63934+6940+728927+7539+7562+7566+7567+7568+7571+7678+7712+7728+7767+7769+8427+84626+84838+84911+90075
Gene Silencing by RNA	105	9	3.73394529084508	0.142514011208967	0.202152585063155	10526;192669;23112;23165;23279;27161;79023;8365;9818	http://www.ncbi.nlm.nih.gov/gene/?term= 10526+192669+23112+23165+23279+27161+79023+8365+9818
GLI3 is processed to GLI3R by the proteasome	53	2	5.3530677503121	NA	NA	2737;5690	http://www.ncbi.nlm.nih.gov/gene/?term= 2737+5690
GLI proteins bind promoters of Hh responsive genes to promote transcription	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Global Genome Nucleotide Excision Repair (GG-NER)	74	8	3.37877886471248	0.22257806244996	0.237899557606372	10920;1642;2068;2967;54617;57804;5981;9978	http://www.ncbi.nlm.nih.gov/gene/?term= 10920+1642+2068+2967+54617+57804+5981+9978
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	35	2	2.5999712310392	NA	NA	2641;2782	http://www.ncbi.nlm.nih.gov/gene/?term= 2641+2782
Glucagon signaling in metabolic regulation	22	2	2.5999712310392	NA	NA	2641;2782	http://www.ncbi.nlm.nih.gov/gene/?term= 2641+2782
Glucagon-type ligand receptors	18	2	2.5999712310392	NA	NA	2641;2782	http://www.ncbi.nlm.nih.gov/gene/?term= 2641+2782
Glucocorticoid biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Gluconeogenesis	26	2	1.1353542963265	NA	NA	229;8789	http://www.ncbi.nlm.nih.gov/gene/?term= 229+8789
Glucose metabolism	69	14	1.80165685596523	0.799839871897518	0.378573552024653	229;2821;2992;2998;3098;5209;5236;5255;5256;5257;5834;7316;801;8789	http://www.ncbi.nlm.nih.gov/gene/?term= 229+2821+2992+2998+3098+5209+5236+5255+5256+5257+5834+7316+801+8789
Glucose transport	40	9	2.9776038924228	0.326661329063251	0.252046988447967	23165;23279;2538;2645;6514;79023;79902;92579;9818	http://www.ncbi.nlm.nih.gov/gene/?term= 23165+23279+2538+2645+6514+79023+79902+92579+9818
Glucuronidation	18	3	0.913787244148356	0.973578863090472	0.430858669803645	23169;7363;7365	http://www.ncbi.nlm.nih.gov/gene/?term= 23169+7363+7365
Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity	30	2	3.19156970901207	NA	NA	2890;817	http://www.ncbi.nlm.nih.gov/gene/?term= 2890+817
Glutamate Neurotransmitter Release Cycle	14	2	1.99701988918352	NA	NA	6857;8499	http://www.ncbi.nlm.nih.gov/gene/?term= 6857+8499
