pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
Nuclear Receptor transcription pathway	47	4	4.337534054	0.250831354	0.199917431	5241;7421;5469;8856	http://www.ncbi.nlm.nih.gov/gene/?term= 5241+7421+5469+8856
G alpha (s) signalling events	115	8	4.332692624	0.251306413	0.199917431	2778;2792;50940;10267;116;107;117579;5139	http://www.ncbi.nlm.nih.gov/gene/?term= 2778+2792+50940+10267+116+107+117579+5139
"Platelet activation, signaling and aggregation"	129	17	4.331324216	0.251306413	0.199917431	2534;11343;8527;3718;2335;2792;7094;1609;5295;2768;221955;6850;2814;2147;2149;4067;3690	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+11343+8527+3718+2335+2792+7094+1609+5295+2768+221955+6850+2814+2147+2149+4067+3690
EPHA-mediated growth cone collapse	34	3	4.32240792	0.253206651	0.200363331	6093;2041;6714	http://www.ncbi.nlm.nih.gov/gene/?term= 6093+2041+6714
Toll Like Receptor 4 (TLR4) Cascade	115	8	4.278323183	0.260807601	0.203814925	330;841;6416;1785;5602;1386;3656;23643	http://www.ncbi.nlm.nih.gov/gene/?term= 330+841+6416+1785+5602+1386+3656+23643
HATs acetylate histones	83	12	4.25621831	0.265083135	0.203814925	23338;2033;1386;8089;9575;11143;57325;84289;23587;653604;10445;121504	http://www.ncbi.nlm.nih.gov/gene/?term= 23338+2033+1386+8089+9575+11143+57325+84289+23587+653604+10445+121504
Processing of Capped Intron-Containing Pre-mRNA	148	6	4.239658438	0.266508314	0.203814925	6430;6625;6628;23225;6636;3187	http://www.ncbi.nlm.nih.gov/gene/?term= 6430+6625+6628+23225+6636+3187
Regulation of actin dynamics for phagocytic cup formation	57	6	4.227840061	0.267933492	0.203814925	644150;5879;4651;1793;9844;10458	http://www.ncbi.nlm.nih.gov/gene/?term= 644150+5879+4651+1793+9844+10458
Cdc20:Phospho-APC/C mediated degradation of Cyclin A	66	4	4.226014982	0.26888361	0.203814925	8697;5687;5721;701	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+5687+5721+701
L13a-mediated translational silencing of Ceruloplasmin expression	94	7	4.22283178	0.26935867	0.203814925	6175;3646;25873;23521;6132;27335;6228	http://www.ncbi.nlm.nih.gov/gene/?term= 6175+3646+25873+23521+6132+27335+6228
Constitutive Signaling by NOTCH1 PEST Domain Mutants	52	4	4.214967901	0.269833729	0.203814925	23493;9794;84441;388585	http://www.ncbi.nlm.nih.gov/gene/?term= 23493+9794+84441+388585
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	52	4	4.214967901	0.269833729	0.203814925	23493;9794;84441;388585	http://www.ncbi.nlm.nih.gov/gene/?term= 23493+9794+84441+388585
Signaling by NOTCH1 in Cancer	52	4	4.214967901	0.269833729	0.203814925	23493;9794;84441;388585	http://www.ncbi.nlm.nih.gov/gene/?term= 23493+9794+84441+388585
Downstream TCR signaling	77	9	4.204255126	0.271258907	0.203861808	5588;5687;5721;3551;8915;8945;5970;84433;3113	http://www.ncbi.nlm.nih.gov/gene/?term= 5588+5687+5721+3551+8915+8945+5970+84433+3113
FCERI mediated NF-kB activation	70	5	4.162296899	0.277909739	0.20781587	5687;5721;3551;4790;8915	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+3551+4790+8915
Signaling by NOTCH1	70	11	4.14422053	0.281235154	0.209256274	23220;3280;23493;7090;4851;9794;26508;84441;3714;388585;54492	http://www.ncbi.nlm.nih.gov/gene/?term= 23220+3280+23493+7090+4851+9794+26508+84441+3714+388585+54492
C-type lectin receptors (CLRs)	101	8	4.12804826	0.285510689	0.210010004	841;5687;5721;3551;4790;8915;8945;10892	http://www.ncbi.nlm.nih.gov/gene/?term= 841+5687+5721+3551+4790+8915+8945+10892
Hedgehog 'off' state	82	6	4.128141008	0.285510689	0.210010004	2932;5687;5721;23322;2737;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+5687+5721+23322+2737+8945
Transport of inorganic cations/anions and amino acids/oligopeptides	87	10	4.12256203	0.286460808	0.210010004	6542;5172;23428;9057;6528;81539;6509;6568;6541;160728	http://www.ncbi.nlm.nih.gov/gene/?term= 6542+5172+23428+9057+6528+81539+6509+6568+6541+160728
CLEC7A (Dectin-1) signaling	76	8	4.097726527	0.289311164	0.211065023	841;5687;5721;3551;8915;8945;10892;5970	http://www.ncbi.nlm.nih.gov/gene/?term= 841+5687+5721+3551+8915+8945+10892+5970
mRNA Splicing	115	5	4.035479188	0.302137767	0.217342782	6430;6625;6628;6636;3187	http://www.ncbi.nlm.nih.gov/gene/?term= 6430+6625+6628+6636+3187
pre-mRNA splicing	109	5	4.035479188	0.302137767	0.217342782	6430;6625;6628;6636;3187	http://www.ncbi.nlm.nih.gov/gene/?term= 6430+6625+6628+6636+3187
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	52	3	3.997839334	0.305938242	0.217342782	23493;9794;388585	http://www.ncbi.nlm.nih.gov/gene/?term= 23493+9794+388585
NOTCH1 Intracellular Domain Regulates Transcription	46	3	3.997839334	0.305938242	0.217342782	23493;9794;388585	http://www.ncbi.nlm.nih.gov/gene/?term= 23493+9794+388585
Activated TLR4 signalling	109	11	3.996072319	0.306413302	0.217342782	330;5606;841;4790;1432;1386;3656;6233;23643;8945;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 330+5606+841+4790+1432+1386+3656+6233+23643+8945+6288
Hedgehog 'on' state	78	8	3.968920976	0.310688836	0.217342782	2121;2736;5687;5721;6608;6469;132884;5727	http://www.ncbi.nlm.nih.gov/gene/?term= 2121+2736+5687+5721+6608+6469+132884+5727
Cellular Senescence	134	17	3.960102202	0.312114014	0.217342782	6416;57690;8697;4683;2146;5602;25842;25913;23135;2113;7157;6233;472;8290;3725;8349;6667	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+57690+8697+4683+2146+5602+25842+25913+23135+2113+7157+6233+472+8290+3725+8349+6667
Activation of gene expression by SREBF (SREBP)	40	3	3.95334437	0.31543943	0.217342782	1595;6720;6309	http://www.ncbi.nlm.nih.gov/gene/?term= 1595+6720+6309
Regulation of cholesterol biosynthesis by SREBP (SREBF)	52	3	3.95334437	0.31543943	0.217342782	1595;6720;6309	http://www.ncbi.nlm.nih.gov/gene/?term= 1595+6720+6309
Mitotic Prophase	79	7	3.952033205	0.315914489	0.217342782	10783;84930;23225;2029;54892;8290;983	http://www.ncbi.nlm.nih.gov/gene/?term= 10783+84930+23225+2029+54892+8290+983
NOD1/2 Signaling Pathway	29	5	3.949395618	0.316389549	0.217342782	330;841;10392;3656;6885	http://www.ncbi.nlm.nih.gov/gene/?term= 330+841+10392+3656+6885
RHO GTPases Activate WASPs and WAVEs	34	3	3.939706624	0.317814727	0.217342782	644150;10458;71	http://www.ncbi.nlm.nih.gov/gene/?term= 644150+10458+71
SUMO E3 ligases SUMOylate target proteins	70	7	3.929993236	0.319714964	0.217342782	6672;9063;7329;51588;23225;286053;56160	http://www.ncbi.nlm.nih.gov/gene/?term= 6672+9063+7329+51588+23225+286053+56160
SUMOylation	75	7	3.929993236	0.319714964	0.217342782	6672;9063;7329;51588;23225;286053;56160	http://www.ncbi.nlm.nih.gov/gene/?term= 6672+9063+7329+51588+23225+286053+56160
SUMOylation of DNA damage response and repair proteins	70	7	3.929993236	0.319714964	0.217342782	6672;9063;7329;51588;23225;286053;56160	http://www.ncbi.nlm.nih.gov/gene/?term= 6672+9063+7329+51588+23225+286053+56160
RHO GTPases activate PAKs	20	3	3.885068961	0.329216152	0.222789028	2017;5058;4771	http://www.ncbi.nlm.nih.gov/gene/?term= 2017+5058+4771
Potassium Channels	64	3	3.840731519	0.340142518	0.225447194	3743;7881;3786	http://www.ncbi.nlm.nih.gov/gene/?term= 3743+7881+3786
Voltage gated Potassium channels	42	3	3.840731519	0.340142518	0.225447194	3743;7881;3786	http://www.ncbi.nlm.nih.gov/gene/?term= 3743+7881+3786
TRIF-mediated TLR3/TLR4 signaling	94	14	3.837506818	0.340617577	0.225447194	330;5606;841;6416;5594;1326;1432;1386;6195;7187;3656;8737;6233;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 330+5606+841+6416+5594+1326+1432+1386+6195+7187+3656+8737+6233+8945
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	33	5	3.836095932	0.341567696	0.225447194	330;841;3551;10392;3656	http://www.ncbi.nlm.nih.gov/gene/?term= 330+841+3551+10392+3656
Activation of NF-kappaB in B cells	62	4	3.828156027	0.344418052	0.225447194	5721;3551;8915;5970	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+3551+8915+5970
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	82	12	3.80818914	0.34631829	0.225447194	5606;6416;5594;51311;5518;4790;1432;1386;3656;6233;8945;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 5606+6416+5594+51311+5518+4790+1432+1386+3656+6233+8945+6288
Amino acid and derivative metabolism	167	20	3.80599839	0.346793349	0.225447194	2730;4942;10003;5687;5721;1158;11112;4953;6723;2805;262;435;2593;6303;445;6538;29920;4143;8659;89874	http://www.ncbi.nlm.nih.gov/gene/?term= 2730+4942+10003+5687+5721+1158+11112+4953+6723+2805+262+435+2593+6303+445+6538+29920+4143+8659+89874
Retinoid metabolism and transport	22	4	3.799419596	0.348218527	0.225447194	4036;3949;26020;344	http://www.ncbi.nlm.nih.gov/gene/?term= 4036+3949+26020+344
Signaling by NOTCH1 PEST Domain Mutants in Cancer	52	7	3.799617365	0.348218527	0.225447194	23493;4851;9794;26508;84441;3714;388585	http://www.ncbi.nlm.nih.gov/gene/?term= 23493+4851+9794+26508+84441+3714+388585
Visual phototransduction	69	4	3.799419596	0.348218527	0.225447194	4036;3949;26020;344	http://www.ncbi.nlm.nih.gov/gene/?term= 4036+3949+26020+344
TNFR2 non-canonical NF-kB pathway	81	5	3.775935097	0.354394299	0.228456585	330;5687;5721;6233;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 330+5687+5721+6233+8945
Formation of the beta-catenin:TCF transactivating complex	40	4	3.69815666	0.371496437	0.2359391	7090;6934;123169;8290	http://www.ncbi.nlm.nih.gov/gene/?term= 7090+6934+123169+8290
Toll Like Receptor 3 (TLR3) Cascade	94	14	3.697145148	0.371496437	0.2359391	330;841;6416;5594;10454;4790;5602;1386;6195;7187;3656;6233;8945;929	http://www.ncbi.nlm.nih.gov/gene/?term= 330+841+6416+5594+10454+4790+5602+1386+6195+7187+3656+6233+8945+929
Asparagine N-linked glycosylation	151	7	3.685881526	0.375771971	0.2359391	3998;9117;10484;57134;4253;7109;5265	http://www.ncbi.nlm.nih.gov/gene/?term= 3998+9117+10484+57134+4253+7109+5265
Amino acid and oligopeptide SLC transporters	45	6	3.683459413	0.37672209	0.2359391	6542;23428;81539;6509;6541;9056	http://www.ncbi.nlm.nih.gov/gene/?term= 6542+23428+81539+6509+6541+9056
MyD88 dependent cascade initiated on endosome	84	8	3.680016029	0.37719715	0.2359391	6416;51311;4790;5602;1386;3656;6233;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+51311+4790+5602+1386+3656+6233+8945
APC/C:Cdc20 mediated degradation of Securin	61	3	3.671014345	0.378622328	0.2359391	8697;5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+5687+5721
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	66	3	3.671014345	0.378622328	0.2359391	8697;5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+5687+5721
Autodegradation of Cdh1 by Cdh1:APC/C	57	3	3.671014345	0.378622328	0.2359391	8697;5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+5687+5721
Synthesis of PIPs at the Golgi membrane	15	3	3.657061445	0.381947743	0.237023739	55697;55361;22908	http://www.ncbi.nlm.nih.gov/gene/?term= 55697+55361+22908
RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways	73	4	3.625410821	0.388123515	0.239860939	9474;841;23586;84166	http://www.ncbi.nlm.nih.gov/gene/?term= 9474+841+23586+84166
Hedgehog ligand biogenesis	60	3	3.597128117	0.393824228	0.240403776	5687;5721;6469	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+6469
Hh mutants abrogate ligand secretion	52	3	3.597128117	0.393824228	0.240403776	5687;5721;6469	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+6469
Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	52	3	3.597128117	0.393824228	0.240403776	5687;5721;6469	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+6469
GLI3 is processed to GLI3R by the proteasome	56	4	3.58049146	0.396199525	0.240470697	2932;5687;5721;2737	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+5687+5721+2737
Pre-NOTCH Expression and Processing	44	4	3.577186065	0.397149644	0.240470697	23112;7029;9794;84441	http://www.ncbi.nlm.nih.gov/gene/?term= 23112+7029+9794+84441
Costimulation by the CD28 family	56	5	3.557251267	0.401425178	0.241056259	2534;5527;5295;3932;3113	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+5527+5295+3932+3113
Degradation of GLI2 by the proteasome	56	4	3.556843542	0.401425178	0.241056259	2736;2932;5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 2736+2932+5687+5721
MyD88-independent TLR3/TLR4 cascade	94	10	3.546045816	0.403800475	0.241056259	330;5606;841;4790;1432;1386;3656;23643;8945;1147	http://www.ncbi.nlm.nih.gov/gene/?term= 330+5606+841+4790+1432+1386+3656+23643+8945+1147
Regulation of HSF1-mediated heat shock response	64	8	3.540791226	0.405225653	0.241056259	2932;6119;3312;3313;23225;6117;57805;3297	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+6119+3312+3313+23225+6117+57805+3297
S Phase	118	8	3.536490669	0.406175772	0.241056259	5687;5721;4172;4149;23595;890;993;9134	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+4172+4149+23595+890+993+9134
Degradation of AXIN	51	3	3.520199443	0.409501188	0.242069227	5687;5721;81847	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+81847
DNA Replication	99	9	3.476295463	0.418527316	0.243213553	23649;990;5687;5721;6119;5985;4172;6117;23595	http://www.ncbi.nlm.nih.gov/gene/?term= 23649+990+5687+5721+6119+5985+4172+6117+23595
Opioid Signalling	72	12	3.463260145	0.422327791	0.243213553	2775;5532;4988;2792;2770;196883;2774;808;5580;107;156;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2775+5532+4988+2792+2770+196883+2774+808+5580+107+156+2787
Pyruvate metabolism and Citric Acid (TCA) cycle	43	6	3.463072956	0.42280285	0.243213553	51660;1431;5165;79944;1743;5160	http://www.ncbi.nlm.nih.gov/gene/?term= 51660+1431+5165+79944+1743+5160
MAP kinase activation in TLR cascade	59	4	3.448775156	0.426603325	0.243213553	6416;5602;1386;3656	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+5602+1386+3656
Toll Like Receptor 9 (TLR9) Cascade	88	8	3.446764589	0.427078385	0.243213553	5606;6416;4790;1432;1386;3656;6233;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 5606+6416+4790+1432+1386+3656+6233+8945
Toll Like Receptor TLR6:TLR2 Cascade	91	8	3.446764589	0.427078385	0.243213553	5606;4790;1432;1386;3656;6233;8945;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 5606+4790+1432+1386+3656+6233+8945+6288
Orc1 removal from chromatin	67	5	3.417172067	0.432304038	0.243213553	4998;5687;5721;4172;23595	http://www.ncbi.nlm.nih.gov/gene/?term= 4998+5687+5721+4172+23595
Regulation of DNA replication	72	5	3.417172067	0.432304038	0.243213553	4998;5687;5721;4172;23595	http://www.ncbi.nlm.nih.gov/gene/?term= 4998+5687+5721+4172+23595
Removal of licensing factors from origins	69	5	3.417172067	0.432304038	0.243213553	4998;5687;5721;4172;23595	http://www.ncbi.nlm.nih.gov/gene/?term= 4998+5687+5721+4172+23595
Switching of origins to a post-replicative state	67	5	3.417172067	0.432304038	0.243213553	4998;5687;5721;4172;23595	http://www.ncbi.nlm.nih.gov/gene/?term= 4998+5687+5721+4172+23595
Synthesis of DNA	91	5	3.417172067	0.432304038	0.243213553	4998;5687;5721;4172;23595	http://www.ncbi.nlm.nih.gov/gene/?term= 4998+5687+5721+4172+23595
Signaling by TGF-beta Receptor Complex	68	3	3.41209662	0.432779097	0.243213553	7029;4088;6667	http://www.ncbi.nlm.nih.gov/gene/?term= 7029+4088+6667
Host Interactions of HIV factors	100	3	3.407575864	0.434204276	0.243213553	5687;5721;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+8945
Toll Like Receptor TLR1:TLR2 Cascade	91	7	3.40240773	0.434204276	0.243213553	6416;4790;5602;1386;3656;6233;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+4790+5602+1386+3656+6233+8945
MAPK6/MAPK4 signaling	85	7	3.385723102	0.436579572	0.243631566	5597;8550;5687;5721;2309;5596;8997	http://www.ncbi.nlm.nih.gov/gene/?term= 5597+8550+5687+5721+2309+5596+8997
PKMTs methylate histone lysines	37	3	3.374563464	0.441330166	0.245367068	56950;54904;8356	http://www.ncbi.nlm.nih.gov/gene/?term= 56950+54904+8356
Factors involved in megakaryocyte development and platelet production	33	3	3.343435147	0.446555819	0.245637497	998;81704;1793	http://www.ncbi.nlm.nih.gov/gene/?term= 998+81704+1793
Cyclin E associated events during G1/S transition	62	5	3.338366085	0.447030879	0.245637497	5687;5721;4149;993;9134	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+4149+993+9134
Post-translational protein modification	345	9	3.335894523	0.447980998	0.245637497	3998;9117;10484;57134;56886;4253;7109;11253;5265	http://www.ncbi.nlm.nih.gov/gene/?term= 3998+9117+10484+57134+56886+4253+7109+11253+5265
ER to Golgi Anterograde Transport	61	5	3.319093417	0.449881235	0.245637497	3998;9117;10484;7109;5265	http://www.ncbi.nlm.nih.gov/gene/?term= 3998+9117+10484+7109+5265
MyD88 cascade initiated on plasma membrane	81	7	3.306210236	0.452731591	0.245637497	5606;4790;1432;1386;3656;6233;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 5606+4790+1432+1386+3656+6233+8945
Toll Like Receptor 2 (TLR2) Cascade	91	7	3.306210236	0.452731591	0.245637497	5606;4790;1432;1386;3656;6233;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 5606+4790+1432+1386+3656+6233+8945
Transport to the Golgi and subsequent modification	68	5	3.298958634	0.45368171	0.245637497	3998;10484;57134;7109;5265	http://www.ncbi.nlm.nih.gov/gene/?term= 3998+10484+57134+7109+5265
Acyl chain remodelling of PE	14	3	3.292251506	0.456057007	0.245637497	8605;255189;154141	http://www.ncbi.nlm.nih.gov/gene/?term= 8605+255189+154141
Toll Like Receptor 5 (TLR5) Cascade	81	4	3.276124109	0.458907363	0.245637497	6416;5599;1386;3656	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+5599+1386+3656
Pre-NOTCH Transcription and Translation	28	3	3.228112041	0.46935867	0.245637497	23112;7029;9794	http://www.ncbi.nlm.nih.gov/gene/?term= 23112+7029+9794
Synthesis of IP3 and IP4 in the cytosol	19	3	3.220800589	0.469833729	0.245637497	80271;3705;5335	http://www.ncbi.nlm.nih.gov/gene/?term= 80271+3705+5335
COPII (Coat Protein 2) Mediated Vesicle Transport	59	4	3.218985468	0.470308789	0.245637497	9117;10484;7109;5265	http://www.ncbi.nlm.nih.gov/gene/?term= 9117+10484+7109+5265
Transcriptional regulation of white adipocyte differentiation	72	8	3.211055678	0.470308789	0.245637497	51586;7040;9969;892;5469;5468;112950;4023	http://www.ncbi.nlm.nih.gov/gene/?term= 51586+7040+9969+892+5469+5468+112950+4023
Amino acid transport across the plasma membrane	27	4	3.191241948	0.475059382	0.245637497	6542;9057;81539;6509	http://www.ncbi.nlm.nih.gov/gene/?term= 6542+9057+81539+6509
Complement cascade	34	6	3.174371367	0.477909739	0.245637497	727;722;5648;731;717;5627	http://www.ncbi.nlm.nih.gov/gene/?term= 727+722+5648+731+717+5627
Glucuronidation	13	3	3.174747004	0.477909739	0.245637497	23169;7363;7366	http://www.ncbi.nlm.nih.gov/gene/?term= 23169+7363+7366
MyD88:Mal cascade initiated on plasma membrane	91	12	3.17495735	0.477909739	0.245637497	5606;6416;5594;4790;1386;6195;1385;3656;7316;9261;8945;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 5606+6416+5594+4790+1386+6195+1385+3656+7316+9261+8945+6288
Phase II conjugation	62	3	3.174747004	0.477909739	0.245637497	23169;7363;7366	http://www.ncbi.nlm.nih.gov/gene/?term= 23169+7363+7366
WNT ligand biogenesis and trafficking	22	4	3.173857364	0.477909739	0.245637497	51384;7478;7481;79971	http://www.ncbi.nlm.nih.gov/gene/?term= 51384+7478+7481+79971
DNA Replication Pre-Initiation	78	9	3.170884166	0.479809976	0.245637497	5687;5721;6119;4172;51053;6117;23595;81620;5426	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+6119+4172+51053+6117+23595+81620+5426
M/G1 Transition	78	9	3.170884166	0.479809976	0.245637497	5687;5721;6119;4172;51053;6117;23595;81620;5426	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+6119+4172+51053+6117+23595+81620+5426
Dectin-1 mediated noncanonical NF-kB signaling	56	4	3.170645449	0.480285036	0.245637497	5687;5721;6233;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+6233+8945
NIK-->noncanonical NF-kB signaling	55	4	3.170645449	0.480285036	0.245637497	5687;5721;6233;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+6233+8945
Toll Like Receptor 10 (TLR10) Cascade	81	7	3.168887876	0.481235154	0.245637497	6416;5599;4790;1386;3656;7316;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+5599+4790+1386+3656+7316+8945
Macroautophagy	59	8	3.09235015	0.504038005	0.256401695	9474;5289;51422;64121;81631;26100;7248;10533	http://www.ncbi.nlm.nih.gov/gene/?term= 9474+5289+51422+64121+81631+26100+7248+10533
TRAF6 Mediated Induction of proinflammatory cytokines	71	6	3.069359793	0.508788599	0.257940949	6416;1326;5602;1386;3656;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+1326+5602+1386+3656+8945
Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	17	3	3.023203502	0.518289786	0.260988361	23081;5585;354	http://www.ncbi.nlm.nih.gov/gene/?term= 23081+5585+354
RHO GTPases activate PKNs	43	3	3.023203502	0.518289786	0.260988361	23081;5585;354	http://www.ncbi.nlm.nih.gov/gene/?term= 23081+5585+354
Hexose uptake	45	4	3.008394542	0.521615202	0.261781478	2645;200010;23225;3101	http://www.ncbi.nlm.nih.gov/gene/?term= 2645+200010+23225+3101
Arachidonic acid metabolism	46	3	2.966923155	0.532541568	0.266371197	1580;2877;8529	http://www.ncbi.nlm.nih.gov/gene/?term= 1580+2877+8529
Activated NOTCH1 Transmits Signal to the Nucleus	29	3	2.936271988	0.541092637	0.267365446	23220;6233;3714	http://www.ncbi.nlm.nih.gov/gene/?term= 23220+6233+3714
Cytosolic sensors of pathogen-associated DNA	61	4	2.931466567	0.542042755	0.267365446	23220;3428;29110;5591	http://www.ncbi.nlm.nih.gov/gene/?term= 23220+3428+29110+5591
IRF3-mediated induction of type I IFN	12	4	2.931466567	0.542042755	0.267365446	23220;3428;340061;5591	http://www.ncbi.nlm.nih.gov/gene/?term= 23220+3428+340061+5591
STING mediated induction of host immune responses	14	4	2.931466567	0.542042755	0.267365446	23220;3428;29110;5591	http://www.ncbi.nlm.nih.gov/gene/?term= 23220+3428+29110+5591
Netrin mediated repulsion signals	10	3	2.92184519	0.543467933	0.267365446	2534;9423;90249	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+9423+90249
Signaling by FGFR4 in disease	10	3	2.902054183	0.549643705	0.269332896	5335;5295;2264	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+5295+2264
Regulation of FZD by ubiquitination	20	3	2.892881139	0.551068884	0.269332896	54894;340419;4041	http://www.ncbi.nlm.nih.gov/gene/?term= 54894+340419+4041
Syndecan interactions	20	7	2.871723248	0.560095012	0.272852708	87;3693;7040;6382;6385;3691;2247	http://www.ncbi.nlm.nih.gov/gene/?term= 87+3693+7040+6382+6385+3691+2247
The activation of arylsulfatases	12	3	2.848384353	0.565795724	0.274535611	22901;285362;153642	http://www.ncbi.nlm.nih.gov/gene/?term= 22901+285362+153642
HDMs demethylate histones	22	5	2.834779761	0.567220903	0.274535611	23081;55818;10765;23030;8356	http://www.ncbi.nlm.nih.gov/gene/?term= 23081+55818+10765+23030+8356
Cyclin A:Cdk2-associated events at S phase entry	63	8	2.788811338	0.581472684	0.274867571	5687;5721;994;4149;5695;890;993;9134	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+994+4149+5695+890+993+9134
Nucleotide metabolism	63	4	2.784591745	0.583372922	0.274867571	151531;7372;84618;1806	http://www.ncbi.nlm.nih.gov/gene/?term= 151531+7372+84618+1806
G alpha (z) signalling events	43	6	2.783777775	0.583847981	0.274867571	5583;2792;2781;5580;107;5581	http://www.ncbi.nlm.nih.gov/gene/?term= 5583+2792+2781+5580+107+5581
Negative regulators of RIG-I/MDA5 signaling	29	3	2.78165087	0.5847981	0.274867571	9474;23586;84166	http://www.ncbi.nlm.nih.gov/gene/?term= 9474+23586+84166
Regulated Necrosis	15	3	2.780503189	0.5847981	0.274867571	330;841;11035	http://www.ncbi.nlm.nih.gov/gene/?term= 330+841+11035
Regulation of TNFR1 signaling	24	3	2.780503189	0.5847981	0.274867571	330;841;7186	http://www.ncbi.nlm.nih.gov/gene/?term= 330+841+7186
E2F mediated regulation of DNA replication	31	4	2.778274161	0.585273159	0.274867571	26271;23595;983;7027	http://www.ncbi.nlm.nih.gov/gene/?term= 26271+23595+983+7027
Non-integrin membrane-ECM interactions	38	7	2.773299089	0.586698337	0.274867571	87;3693;6382;6385;3691;2247;3690	http://www.ncbi.nlm.nih.gov/gene/?term= 87+3693+6382+6385+3691+2247+3690
Antiviral mechanism by IFN-stimulated genes	59	7	2.770979847	0.587648456	0.274867571	5610;3839;23586;5335;23225;3434;9636	http://www.ncbi.nlm.nih.gov/gene/?term= 5610+3839+23586+5335+23225+3434+9636
ISG15 antiviral mechanism	59	7	2.770979847	0.587648456	0.274867571	5610;3839;23586;5335;23225;3434;9636	http://www.ncbi.nlm.nih.gov/gene/?term= 5610+3839+23586+5335+23225+3434+9636
TNF signaling	38	3	2.761686935	0.588123515	0.274867571	330;7185;841	http://www.ncbi.nlm.nih.gov/gene/?term= 330+7185+841
Resolution of Abasic Sites (AP sites)	27	6	2.732854383	0.595249406	0.275961453	6119;5985;10038;6117;2237;5426	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+5985+10038+6117+2237+5426
Pyrimidine metabolism	18	4	2.721135504	0.596199525	0.275961453	151531;7372;51251;1806	http://www.ncbi.nlm.nih.gov/gene/?term= 151531+7372+51251+1806
RNA Polymerase III Abortive And Retractive Initiation	36	4	2.718843032	0.596674584	0.275961453	5451;9328;10302;51082	http://www.ncbi.nlm.nih.gov/gene/?term= 5451+9328+10302+51082
Synthesis of Leukotrienes (LT) and Eoxins (EX)	16	3	2.714180349	0.598574822	0.275961453	22949;1580;8529	http://www.ncbi.nlm.nih.gov/gene/?term= 22949+1580+8529
Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels	12	3	2.692403296	0.602850356	0.275961453	774;781;777	http://www.ncbi.nlm.nih.gov/gene/?term= 774+781+777
